,DNA Test ID,DNA Sample Timestamp,Beach,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean,Latitude,Longitude
1449,12649.0,07/27/2019 12:07:00 PM,Rogers,20.0,20.0,20.0,42.0213,-87.6666
1450,12623.0,07/27/2019 12:06:00 PM,Marion Mahony Griffin (Jarvis),8.0,42.0,18.3,42.0161,-87.6647
1451,12622.0,07/27/2019 12:04:00 PM,Foster,91.0,487.0,210.5,41.9785,-87.6515
1452,12644.0,07/27/2019 12:03:00 PM,North Avenue,49.0,15.0,27.1,41.9148,-87.6273
1454,12621.0,07/27/2019 12:02:00 PM,Humboldt,11.0,4.0,6.6,41.90643,-87.703717
1455,12647.0,07/27/2019 12:05:00 PM,Leone,4.0,11.0,6.6,42.0131,-87.6635
1456,12624.0,07/27/2019 12:12:00 PM,Osterman,53.0,4.0,14.6,41.9877,-87.6545
1457,12646.0,07/27/2019 12:05:00 PM,Hartigan (Albion),125.0,46.0,75.8,42.0027,-87.6564
1458,12643.0,07/27/2019 12:01:00 PM,Oak Street,45.0,13.0,24.2,41.9032,-87.6235
1459,12620.0,07/27/2019 11:59:00 AM,12th Street,14.0,57.0,28.2,41.8638,-87.6083
1467,12631.0,07/28/2019 11:27:00 AM,Rogers,14.0,12.0,13.0,42.0213,-87.6666
1468,12661.0,07/28/2019 11:26:00 AM,Montrose,15.0,10.0,12.2,41.9655,-87.6385
1469,12654.0,07/28/2019 11:23:00 AM,South Shore,147.0,46.0,82.2,41.7689,-87.5636
1470,12662.0,07/28/2019 11:26:00 AM,Osterman,39.0,12.0,21.6,41.9877,-87.6545
1471,12656.0,07/28/2019 11:24:00 AM,Oakwood,44.0,29.0,35.7,41.8211,-87.5976
1472,12626.0,07/28/2019 11:24:00 AM,57th Street,54.0,3.0,12.7,41.7911,-87.5797
1473,12657.0,07/28/2019 11:24:00 AM,Margaret T Burroughs (31st),3.0,150.0,21.2,41.8393,-87.6072
1474,12658.0,07/28/2019 11:25:00 AM,Ohio Street,13.0,88.0,33.8,41.8935,-87.6152
1475,12660.0,07/28/2019 11:25:00 AM,North Avenue,10.0,3.0,5.5,41.9148,-87.6273
1476,12625.0,07/28/2019 11:23:00 AM,Rainbow,622.0,391.0,493.2,41.758,-87.551
1477,12664.0,07/28/2019 11:27:00 AM,Marion Mahony Griffin (Jarvis),3.0,3.0,3.0,42.0161,-87.6647
1478,12630.0,07/28/2019 11:27:00 AM,Leone,4.0,5.0,4.5,42.0131,-87.6635
1479,12628.0,07/28/2019 11:25:00 AM,Humboldt,4.0,5.0,4.5,41.90643,-87.703717
1480,12629.0,07/28/2019 11:26:00 AM,Foster,36.0,39.0,37.5,41.9785,-87.6515
1481,12627.0,07/28/2019 11:24:00 AM,12th Street,3.0,29.0,9.3,41.8638,-87.6083
1483,12655.0,07/28/2019 11:24:00 AM,63rd Street,1968.0,2056.0,2011.5,41.7827,-87.5748
1484,12663.0,07/28/2019 11:26:00 AM,Hartigan (Albion),9.0,11.0,9.9,42.0027,-87.6564
1485,12659.0,07/28/2019 11:25:00 AM,Oak Street,14.0,33.0,21.5,41.9032,-87.6235
1486,12665.0,07/28/2019 11:27:00 AM,Howard,10.0,10.0,10.0,42.0188,-87.6663
1487,12653.0,07/28/2019 11:23:00 AM,Calumet,447.0,429.0,437.9,41.7142,-87.5299
1488,12673.0,07/29/2019 11:59:00 AM,South Shore,10.0,405.0,63.6,41.7689,-87.5636
1489,12674.0,07/29/2019 11:59:00 AM,63rd Street,26.0,293.0,87.3,41.7827,-87.5748
1491,1421.0,07/23/2016 12:23:00 PM,Margaret T Burroughs (31st),8.0,10.0,8.9,41.8393,-87.6072
1492,941.0,06/23/2016 01:32:00 PM,Margaret T Burroughs (31st),410.0,574.0,485.1,41.8393,-87.6072
1493,12596.0,07/29/2019 11:59:00 AM,57th Street,3.0,11.0,5.7,41.7911,-87.5797
1494,12595.0,07/29/2019 11:58:00 AM,Rainbow,1676.0,144.0,491.3,41.758,-87.551
1495,12632.0,07/29/2019 11:58:00 AM,Calumet,50.0,10.0,22.4,41.7142,-87.5299
1499,1324.0,07/22/2016 12:40:00 PM,Margaret T Burroughs (31st),4998.0,6951.0,5894.2,41.8393,-87.6072
1500,1845.0,08/14/2016 01:07:00 PM,Margaret T Burroughs (31st),33.0,45.0,38.5,41.8393,-87.6072
1501,1005.0,06/30/2016 11:54:00 AM,Margaret T Burroughs (31st),94.0,31.0,54.0,41.8393,-87.6072
1502,669.0,06/12/2016 12:51:00 PM,Margaret T Burroughs (31st),2861.0,5403.0,3931.7,41.8393,-87.6072
1506,1101.0,07/06/2016 12:29:00 PM,Margaret T Burroughs (31st),1148.0,11.0,112.4,41.8393,-87.6072
1507,1162.0,07/09/2016 01:01:00 PM,Margaret T Burroughs (31st),1263.0,593.0,865.4,41.8393,-87.6072
1508,2106.0,08/26/2016 12:48:00 PM,Margaret T Burroughs (31st),669.0,577.0,621.3,41.8393,-87.6072
1512,2205.0,09/02/2016 12:29:00 PM,Margaret T Burroughs (31st),29.0,19.0,23.5,41.8393,-87.6072
1516,666.0,06/10/2016 01:27:00 PM,Margaret T Burroughs (31st),53.0,36.0,43.7,41.8393,-87.6072
1518,601.0,06/02/2016 12:12:00 PM,Margaret T Burroughs (31st),39.0,20.0,27.9,41.8393,-87.6072
1520,2025.0,08/21/2016 12:44:00 PM,Margaret T Burroughs (31st),42.0,151.0,79.6,41.8393,-87.6072
1522,1725.0,08/11/2016 12:35:00 PM,Margaret T Burroughs (31st),23.0,11.0,15.9,41.8393,-87.6072
1523,1510.0,08/04/2016 12:49:00 PM,Margaret T Burroughs (31st),59.0,70.0,64.3,41.8393,-87.6072
1524,1406.0,07/24/2016 12:28:00 PM,Margaret T Burroughs (31st),56.0,125.0,83.7,41.8393,-87.6072
1525,1002.0,06/29/2016 11:45:00 AM,Margaret T Burroughs (31st),174.0,142.0,157.2,41.8393,-87.6072
1526,1322.0,07/20/2016 11:42:00 AM,Margaret T Burroughs (31st),106.0,32.0,58.2,41.8393,-87.6072
1531,561.0,06/01/2016 12:48:00 PM,Margaret T Burroughs (31st),87.0,147.0,113.1,41.8393,-87.6072
1532,944.0,06/24/2016 11:42:00 AM,Margaret T Burroughs (31st),1305.0,5.0,80.8,41.8393,-87.6072
1533,1246.0,07/16/2016 12:19:00 PM,Margaret T Burroughs (31st),82.0,181.0,121.8,41.8393,-87.6072
1538,12683.0,07/29/2019 12:03:00 PM,Marion Mahony Griffin (Jarvis),4.0,72.0,17.0,42.0161,-87.6647
1539,12682.0,07/29/2019 12:03:00 PM,Hartigan (Albion),4.0,16.0,8.0,42.0027,-87.6564
1540,12677.0,07/29/2019 12:00:00 PM,Ohio Street,21.0,140.0,54.2,41.8935,-87.6152
1541,12679.0,07/29/2019 12:01:00 PM,North Avenue,4.0,3.0,3.5,41.9148,-87.6273
1542,12599.0,07/29/2019 12:02:00 PM,Foster,68.0,42.0,53.4,41.9785,-87.6515
1543,12678.0,07/29/2019 12:01:00 PM,Oak Street,20.0,4.0,8.9,41.9032,-87.6235
1544,12601.0,07/29/2019 12:04:00 PM,Rogers,44.0,176.0,88.0,42.0213,-87.6666
1545,12675.0,07/29/2019 12:00:00 PM,Oakwood,4.0,6.0,4.9,41.8211,-87.5976
1546,12598.0,07/29/2019 12:01:00 PM,Humboldt,12.0,91.0,33.0,41.90643,-87.703717
1547,12600.0,07/29/2019 12:03:00 PM,Leone,84.0,84.0,84.0,42.0131,-87.6635
1548,12684.0,07/29/2019 12:04:00 PM,Howard,76.0,41.0,55.8,42.0188,-87.6663
1549,12597.0,07/29/2019 12:00:00 PM,12th Street,181.0,43.0,88.2,41.8638,-87.6083
1550,12676.0,07/29/2019 12:00:00 PM,Margaret T Burroughs (31st),16.0,42.0,25.9,41.8393,-87.6072
1551,12681.0,07/29/2019 12:02:00 PM,Osterman,152.0,41.0,78.9,41.9877,-87.6545
1552,12680.0,07/29/2019 12:02:00 PM,Montrose,46.0,13.0,24.5,41.9655,-87.6385
1553,12717.0,07/30/2019 11:58:00 AM,Leone,63.0,81.0,71.4,42.0131,-87.6635
1554,12698.0,07/30/2019 11:54:00 AM,12th Street,75.0,147.0,105.0,41.8638,-87.6083
1555,12693.0,07/30/2019 11:48:00 AM,Calumet,10.0,41.0,20.2,41.7142,-87.5299
1556,12714.0,07/30/2019 11:53:00 AM,Oakwood,791.0,252.0,446.5,41.8211,-87.5976
1557,12696.0,07/30/2019 11:52:00 AM,57th Street,456.0,9.0,64.1,41.7911,-87.5797
1558,12697.0,07/30/2019 11:53:00 AM,Margaret T Burroughs (31st),12.0,19.0,15.1,41.8393,-87.6072
1559,12695.0,07/30/2019 11:51:00 AM,63rd Street,830.0,17979.0,3863.0,41.7827,-87.5748
1560,12715.0,07/30/2019 11:55:00 AM,Oak Street,52.0,229.0,109.1,41.9032,-87.6235
1561,12705.0,07/30/2019 11:59:00 AM,Marion Mahony Griffin (Jarvis),454.0,479.0,466.3,42.0161,-87.6647
1562,12713.0,07/30/2019 11:51:00 AM,South Shore,1443.0,4754.0,2619.2,41.7689,-87.5636
1563,12699.0,07/30/2019 11:54:00 AM,Ohio Street,223.0,45.0,100.2,41.8935,-87.6152
1564,12694.0,07/30/2019 11:50:00 AM,Rainbow,17.0,53.0,30.0,41.758,-87.551
1565,12706.0,07/30/2019 11:59:00 AM,Howard,15.0,66.0,31.5,42.0188,-87.6663
1567,12702.0,07/30/2019 11:57:00 AM,Foster,445.0,722.0,566.8,41.9785,-87.6515
1568,12703.0,07/30/2019 11:57:00 AM,Osterman,688.0,1709.0,1084.3,41.9877,-87.6545
1569,12704.0,07/30/2019 11:58:00 AM,Hartigan (Albion),130.0,623.0,284.6,42.0027,-87.6564
1570,12701.0,07/30/2019 11:56:00 AM,North Avenue,135.0,349.0,217.1,41.9148,-87.6273
1571,12716.0,07/30/2019 11:56:00 AM,Montrose,577.0,1291.0,863.1,41.9655,-87.6385
1574,614.0,06/08/2016 11:29:00 AM,Margaret T Burroughs (31st),56.0,87.0,69.8,41.8393,-87.6072
1576,1141.0,07/08/2016 11:45:00 AM,Margaret T Burroughs (31st),46.0,56.0,50.8,41.8393,-87.6072
1578,1925.0,08/18/2016 12:55:00 PM,Margaret T Burroughs (31st),1551.0,524.0,901.5,41.8393,-87.6072
1580,1221.0,07/13/2016 12:22:00 PM,Margaret T Burroughs (31st),198.0,29.0,75.8,41.8393,-87.6072
1585,1929.0,08/19/2016 12:53:00 PM,Margaret T Burroughs (31st),11.0,8.0,9.4,41.8393,-87.6072
1587,1645.0,08/07/2016 12:57:00 PM,Margaret T Burroughs (31st),109.0,64.0,83.5,41.8393,-87.6072
1588,2111.0,08/27/2016 01:00:00 PM,Margaret T Burroughs (31st),854.0,760.0,805.6,41.8393,-87.6072
1590,861.0,06/19/2016 12:28:00 PM,Margaret T Burroughs (31st),511.0,22.0,106.0,41.8393,-87.6072
1591,521.0,05/26/2016 12:00:00 AM,Margaret T Burroughs (31st),3.0,14.0,6.5,41.8393,-87.6072
1592,1181.0,07/10/2016 01:16:00 PM,Margaret T Burroughs (31st),211.0,612.0,359.3,41.8393,-87.6072
1593,1525.0,07/29/2016 12:45:00 PM,Margaret T Burroughs (31st),172.0,185.0,178.4,41.8393,-87.6072
1595,702.0,06/11/2016 01:17:00 PM,Margaret T Burroughs (31st),6.0,5.0,5.5,41.8393,-87.6072
1596,2185.0,09/01/2016 02:01:00 PM,Margaret T Burroughs (31st),164.0,337.0,235.1,41.8393,-87.6072
1597,741.0,06/15/2016 11:42:00 AM,Margaret T Burroughs (31st),9.0,7.0,7.9,41.8393,-87.6072
1598,1521.0,08/06/2016 12:40:00 PM,Margaret T Burroughs (31st),243.0,316.0,277.1,41.8393,-87.6072
1599,2266.0,09/04/2016 12:34:00 PM,Margaret T Burroughs (31st),31.0,16.0,22.3,41.8393,-87.6072
1600,2005.0,08/20/2016 12:37:00 PM,Margaret T Burroughs (31st),145.0,75.0,104.3,41.8393,-87.6072
1604,12700.0,07/30/2019 11:55:00 AM,Humboldt,4448.0,14.0,249.5,41.90643,-87.703717
1605,1565.0,07/30/2016 01:00:00 PM,Margaret T Burroughs (31st),2862.0,413.0,1087.2,41.8393,-87.6072
1606,1364.0,07/21/2016 11:49:00 AM,Margaret T Burroughs (31st),181.0,71.0,113.4,41.8393,-87.6072
1607,1666.0,08/10/2016 12:44:00 PM,Margaret T Burroughs (31st),37.0,11.0,20.2,41.8393,-87.6072
1608,1461.0,07/27/2016 11:28:00 AM,Margaret T Burroughs (31st),188.0,306.0,239.8,41.8393,-87.6072
1609,1501.0,07/28/2016 01:58:00 PM,Margaret T Burroughs (31st),2200.0,4207.0,3042.3,41.8393,-87.6072
1610,901.0,06/22/2016 12:05:00 PM,Margaret T Burroughs (31st),41.0,57.0,48.3,41.8393,-87.6072
1612,2065.0,08/24/2016 01:13:00 PM,Margaret T Burroughs (31st),19.0,7.0,11.5,41.8393,-87.6072
1613,662.0,06/09/2016 11:28:00 AM,Margaret T Burroughs (31st),27.0,67.0,42.5,41.8393,-87.6072
1614,1205.0,07/14/2016 12:52:00 PM,Margaret T Burroughs (31st),3.0,610.0,42.8,41.8393,-87.6072
1615,2165.0,08/31/2016 12:24:00 PM,Margaret T Burroughs (31st),210.0,185.0,197.1,41.8393,-87.6072
1616,1081.0,07/03/2016 12:17:00 PM,Margaret T Burroughs (31st),152.0,34.0,71.9,41.8393,-87.6072
1618,1885.0,08/17/2016 03:46:00 PM,Margaret T Burroughs (31st),20.0,106.0,46.0,41.8393,-87.6072
1619,1555.0,08/03/2016 12:30:00 PM,Margaret T Burroughs (31st),4.0,1.0,4.0,41.8393,-87.6072
1621,782.0,06/16/2016 12:01:00 PM,Margaret T Burroughs (31st),129.0,74.0,97.7,41.8393,-87.6072
1622,1061.0,07/01/2016 11:29:00 AM,Margaret T Burroughs (31st),175.0,281.0,221.8,41.8393,-87.6072
1624,609.0,06/05/2016 12:45:00 PM,Margaret T Burroughs (31st),105.0,7.0,27.1,41.8393,-87.6072
1625,962.0,06/25/2016 12:42:00 PM,Margaret T Burroughs (31st),21.0,16.0,18.3,41.8393,-87.6072
1627,981.0,06/26/2016 12:37:00 PM,Margaret T Burroughs (31st),1.0,5.0,2.2,41.8393,-87.6072
1629,586.0,06/04/2016 12:56:00 PM,Margaret T Burroughs (31st),1.0,4.0,2.0,41.8393,-87.6072
1630,786.0,06/17/2016 11:45:00 AM,Margaret T Burroughs (31st),394.0,224.0,297.1,41.8393,-87.6072
1632,2245.0,09/03/2016 12:50:00 PM,Margaret T Burroughs (31st),60.0,71.0,65.3,41.8393,-87.6072
1633,2145.0,08/28/2016 12:27:00 PM,Margaret T Burroughs (31st),239.0,534.0,357.2,41.8393,-87.6072
1635,841.0,06/18/2016 12:57:00 PM,Margaret T Burroughs (31st),125.0,38.0,68.9,41.8393,-87.6072
1636,1226.0,07/15/2016 11:43:00 AM,Margaret T Burroughs (31st),133.0,90.0,109.4,41.8393,-87.6072
1638,1066.0,07/02/2016 01:04:00 PM,Margaret T Burroughs (31st),183.0,317.0,240.9,41.8393,-87.6072
1640,585.0,06/03/2016 11:39:00 AM,Margaret T Burroughs (31st),75.0,95.0,84.4,41.8393,-87.6072
1641,1121.0,07/07/2016 11:48:00 AM,Margaret T Burroughs (31st),58.0,347.0,141.9,41.8393,-87.6072
1643,1515.0,08/05/2016 12:35:00 PM,Margaret T Burroughs (31st),22.0,167.0,60.6,41.8393,-87.6072
1645,12718.0,07/30/2019 12:00:00 PM,Rogers,2023.0,2081.0,2051.8,42.0213,-87.6666
1647,12722.0,07/31/2019 12:27:00 PM,57th Street,486.0,70.0,184.4,41.7911,-87.5797
1648,12727.0,07/31/2019 12:32:00 PM,Foster,37.0,6.0,14.9,41.9785,-87.6515
1650,12737.0,07/31/2019 12:31:00 PM,Montrose,166.0,24.0,63.1,41.9655,-87.6385
1651,12723.0,07/31/2019 12:29:00 PM,12th Street,114.0,210.0,154.7,41.8638,-87.6083
1652,12721.0,07/31/2019 12:27:00 PM,63rd Street,303.0,413.0,353.7,41.7827,-87.5748
1653,12733.0,07/31/2019 12:26:00 PM,South Shore,428.0,450.0,438.9,41.7689,-87.5636
1654,12720.0,07/31/2019 12:26:00 PM,Rainbow,1101.0,231.0,504.3,41.758,-87.551
1655,12736.0,07/31/2019 12:30:00 PM,Oak Street,100.0,1631.0,403.9,41.9032,-87.6235
1656,12719.0,07/31/2019 12:25:00 PM,Calumet,441.0,403.0,421.6,41.7142,-87.5299
1657,12728.0,07/31/2019 12:32:00 PM,Osterman,195.0,234.0,213.6,41.9877,-87.6545
1658,12725.0,07/31/2019 12:30:00 PM,Humboldt,101.0,153.0,124.3,41.90643,-87.703717
1659,12726.0,07/31/2019 12:31:00 PM,North Avenue,98.0,208.0,142.8,41.9148,-87.6273
1660,12729.0,07/31/2019 12:33:00 PM,Leone,102.0,157.0,126.5,42.0131,-87.6635
1661,12739.0,07/31/2019 12:34:00 PM,Howard,340.0,345.0,342.5,42.0188,-87.6663
1662,12735.0,07/31/2019 12:28:00 PM,Margaret T Burroughs (31st),408.0,317.0,359.6,41.8393,-87.6072
1663,12730.0,07/31/2019 12:33:00 PM,Marion Mahony Griffin (Jarvis),347.0,515.0,422.7,42.0161,-87.6647
1664,12731.0,07/31/2019 12:34:00 PM,Rogers,551.0,472.0,510.0,42.0213,-87.6666
1665,12734.0,07/31/2019 12:28:00 PM,Oakwood,944.0,74.0,264.3,41.8211,-87.5976
1666,12724.0,07/31/2019 12:29:00 PM,Ohio Street,558.0,396.0,470.1,41.8935,-87.6152
1667,12738.0,07/31/2019 12:33:00 PM,Hartigan (Albion),14.0,50.0,26.5,42.0027,-87.6564
1669,12762.0,08/01/2019 12:19:00 PM,Hartigan (Albion),412.0,449.0,430.1,42.0027,-87.6564
1670,13355.0,08/21/2019 12:31:00 PM,Ohio Street,52.0,190.0,99.4,41.8935,-87.6152
1672,12777.0,08/01/2019 12:18:00 PM,Osterman,463.0,149.0,262.7,41.9877,-87.6545
1673,12774.0,08/01/2019 12:14:00 PM,Oakwood,263.0,49.0,113.5,41.8211,-87.5976
1674,12773.0,08/01/2019 12:13:00 PM,South Shore,170.0,351.0,244.3,41.7689,-87.5636
1675,12732.0,08/01/2019 12:12:00 PM,Calumet,602.0,632.0,616.8,41.7142,-87.5299
1676,12778.0,08/01/2019 12:20:00 PM,Marion Mahony Griffin (Jarvis),364.0,254.0,304.1,42.0161,-87.6647
1677,12776.0,08/01/2019 12:17:00 PM,North Avenue,147.0,15.0,47.0,41.9148,-87.6273
1678,12763.0,08/01/2019 12:19:00 PM,Leone,241.0,2602.0,791.9,42.0131,-87.6635
1680,12764.0,08/01/2019 12:20:00 PM,Howard,156.0,311.0,220.3,42.0188,-87.6663
1681,12753.0,08/01/2019 12:13:00 PM,Rainbow,1046.0,795.0,911.9,41.758,-87.551
1682,12765.0,08/01/2019 12:21:00 PM,Rogers,606.0,349.0,459.9,42.0213,-87.6666
1683,12759.0,08/01/2019 12:17:00 PM,Humboldt,6.0,7.0,6.5,41.90643,-87.703717
1684,12754.0,08/01/2019 12:14:00 PM,63rd Street,818.0,349.0,534.3,41.7827,-87.5748
1685,12760.0,08/01/2019 12:18:00 PM,Montrose,371.0,213.0,281.1,41.9655,-87.6385
1686,12775.0,08/01/2019 12:16:00 PM,Ohio Street,806.0,513.0,643.0,41.8935,-87.6152
1687,12756.0,08/01/2019 12:15:00 PM,Margaret T Burroughs (31st),870.0,518.0,671.3,41.8393,-87.6072
1688,12757.0,08/01/2019 12:15:00 PM,12th Street,1345.0,124.0,408.4,41.8638,-87.6083
1689,12758.0,08/01/2019 12:16:00 PM,Oak Street,143.0,40.0,75.6,41.9032,-87.6235
1690,12755.0,08/01/2019 12:14:00 PM,57th Street,475.0,29.0,117.4,41.7911,-87.5797
1691,12761.0,08/01/2019 12:18:00 PM,Foster,208.0,117.0,156.0,41.9785,-87.6515
1692,13349.0,08/21/2019 12:31:00 PM,12th Street,12.0,68.0,28.6,41.8638,-87.6083
1693,13354.0,08/21/2019 12:30:00 PM,Oakwood,59.0,38.0,47.3,41.8211,-87.5976
1694,13352.0,08/21/2019 12:32:00 PM,North Avenue,75.0,93.0,83.5,41.9148,-87.6273
1695,13373.0,08/21/2019 12:32:00 PM,Montrose,14.0,36.0,22.4,41.9655,-87.6385
1696,13377.0,08/21/2019 12:33:00 PM,Leone,20.0,90.0,42.4,42.0131,-87.6635
1697,13347.0,08/21/2019 12:30:00 PM,57th Street,47.0,2.0,9.7,41.7911,-87.5797
1698,13380.0,08/21/2019 12:34:00 PM,Rogers,140.0,119.0,129.1,42.0213,-87.6666
1700,13345.0,08/21/2019 12:29:00 PM,Rainbow,52.0,8.0,20.4,41.758,-87.551
1701,13344.0,08/21/2019 12:29:00 PM,Calumet,60.0,115.0,83.1,41.7142,-87.5299
1702,13350.0,08/21/2019 12:31:00 PM,Oak Street,54.0,79.0,65.3,41.9032,-87.6235
1703,13379.0,08/21/2019 12:33:00 PM,Howard,28.0,88.0,49.6,42.0188,-87.6663
1704,13348.0,08/21/2019 12:30:00 PM,Margaret T Burroughs (31st),14.0,40.0,23.7,41.8393,-87.6072
1705,13351.0,08/21/2019 12:31:00 PM,Humboldt,4.0,3.0,3.5,41.90643,-87.703717
1706,13375.0,08/21/2019 12:32:00 PM,Osterman,23.0,28.0,25.4,41.9877,-87.6545
1707,13378.0,08/21/2019 12:33:00 PM,Marion Mahony Griffin (Jarvis),104.0,69.0,84.7,42.0161,-87.6647
1708,13376.0,08/21/2019 12:33:00 PM,Hartigan (Albion),167.0,134.0,149.6,42.0027,-87.6564
1709,13374.0,08/21/2019 12:32:00 PM,Foster,18.0,20.0,19.0,41.9785,-87.6515
1710,13353.0,08/21/2019 12:29:00 PM,South Shore,44.0,111.0,69.9,41.7689,-87.5636
1711,13346.0,08/21/2019 12:29:00 PM,63rd Street,64.0,131.0,91.6,41.7827,-87.5748
1714,12819.0,08/02/2019 11:57:00 AM,Rogers,106.0,195.0,143.8,42.0213,-87.6666
1715,12813.0,08/02/2019 11:55:00 AM,Humboldt,6.0,14.0,9.2,41.90643,-87.703717
1716,12795.0,08/02/2019 11:54:00 AM,Ohio Street,623.0,431.0,518.2,41.8935,-87.6152
1717,12798.0,08/02/2019 11:57:00 AM,Howard,706.0,342.0,491.4,42.0188,-87.6663
1719,12769.0,08/02/2019 11:53:00 AM,57th Street,137.0,38.0,72.2,41.7911,-87.5797
1720,12767.0,08/02/2019 11:52:00 AM,Rainbow,241.0,275.0,257.4,41.758,-87.551
1721,12793.0,08/02/2019 11:52:00 AM,South Shore,485.0,157.0,275.9,41.7689,-87.5636
1722,12770.0,08/02/2019 11:53:00 AM,Margaret T Burroughs (31st),217.0,913.0,445.1,41.8393,-87.6072
1723,12817.0,08/02/2019 11:56:00 AM,Leone,41.0,51.0,45.7,42.0131,-87.6635
1724,12771.0,08/02/2019 11:53:00 AM,12th Street,21.0,156.0,57.2,41.8638,-87.6083
1725,12768.0,08/02/2019 11:52:00 AM,63rd Street,185.0,19.0,59.3,41.7827,-87.5748
1726,12794.0,08/02/2019 11:53:00 AM,Oakwood,169.0,146.0,157.1,41.8211,-87.5976
1727,12818.0,08/02/2019 11:57:00 AM,Marion Mahony Griffin (Jarvis),432.0,1558.0,820.4,42.0161,-87.6647
1729,12816.0,08/02/2019 11:56:00 AM,Hartigan (Albion),274.0,250.0,261.7,42.0027,-87.6564
1730,12815.0,08/02/2019 11:55:00 AM,Foster,47.0,110.0,71.9,41.9785,-87.6515
1731,12796.0,08/02/2019 11:55:00 AM,North Avenue,242.0,340.0,286.8,41.9148,-87.6273
1732,12797.0,08/02/2019 11:56:00 AM,Osterman,215.0,350.0,274.3,41.9877,-87.6545
1733,12814.0,08/02/2019 11:55:00 AM,Montrose,175.0,310.0,232.9,41.9655,-87.6385
1734,12772.0,08/02/2019 11:54:00 AM,Oak Street,20.0,120.0,49.0,41.9032,-87.6235
1738,12766.0,08/02/2019 11:51:00 AM,Calumet,377.0,613.0,480.7,41.7142,-87.5299
1744,12821.0,08/03/2019 11:34:00 AM,Rainbow,128.0,21.0,51.8,41.758,-87.551
1745,13383.0,08/22/2019 11:57:00 AM,12th Street,9.0,390.0,59.2,41.8638,-87.6083
1746,13393.0,08/22/2019 11:52:00 AM,Calumet,60.0,52.0,55.9,41.7142,-87.5299
1747,13400.0,08/22/2019 11:59:00 AM,North Avenue,104.0,164.0,130.6,41.9148,-87.6273
1748,13385.0,08/22/2019 11:59:00 AM,Montrose,131.0,255.0,182.8,41.9655,-87.6385
1749,13396.0,08/22/2019 11:55:00 AM,Oakwood,2108.0,1220.0,1603.7,41.8211,-87.5976
1750,13382.0,08/22/2019 11:55:00 AM,57th Street,714.0,77.0,234.5,41.7911,-87.5797
1751,13395.0,08/22/2019 11:55:00 AM,63rd Street,268.0,775.0,455.7,41.7827,-87.5748
1752,13397.0,08/22/2019 11:56:00 AM,Margaret T Burroughs (31st),372.0,243.0,300.7,41.8393,-87.6072
1753,13384.0,08/22/2019 11:58:00 AM,Humboldt,3575.0,8072.0,5371.9,41.90643,-87.703717
1754,13381.0,08/22/2019 11:54:00 AM,Rainbow,167.0,134.0,149.6,41.758,-87.551
1755,13394.0,08/22/2019 11:54:00 AM,South Shore,236.0,363.0,292.7,41.7689,-87.5636
1760,12825.0,08/03/2019 11:37:00 AM,12th Street,12083.0,21.0,503.7,41.8638,-87.6083
1761,12828.0,08/03/2019 11:39:00 AM,Montrose,304.0,47.0,119.5,41.9655,-87.6385
1762,12802.0,08/03/2019 11:39:00 AM,North Avenue,41.0,95.0,62.4,41.9148,-87.6273
1763,12833.0,08/03/2019 11:43:00 AM,Rogers,306.0,153.0,216.4,42.0213,-87.6666
1764,12829.0,08/03/2019 11:40:00 AM,Foster,196.0,3248.0,797.9,41.9785,-87.6515
1765,12804.0,08/03/2019 11:42:00 AM,Marion Mahony Griffin (Jarvis),168.0,112.0,137.2,42.0161,-87.6647
1766,12831.0,08/03/2019 11:41:00 AM,Leone,341.0,401.0,369.8,42.0131,-87.6635
1767,12823.0,08/03/2019 11:35:00 AM,57th Street,164.0,62.0,100.8,41.7911,-87.5797
1768,12827.0,08/03/2019 11:39:00 AM,Humboldt,9.0,8.0,8.5,41.90643,-87.703717
1769,12832.0,08/03/2019 11:42:00 AM,Howard,354.0,654.0,481.2,42.0188,-87.6663
1770,12826.0,08/03/2019 11:38:00 AM,Oak Street,7.0,8.0,7.5,41.9032,-87.6235
1772,12799.0,08/03/2019 11:34:00 AM,South Shore,940.0,1862.0,1323.0,41.7689,-87.5636
1773,12822.0,08/03/2019 11:35:00 AM,63rd Street,92.0,81.0,86.3,41.7827,-87.5748
1774,12830.0,08/03/2019 11:41:00 AM,Hartigan (Albion),24.0,36.0,29.4,42.0027,-87.6564
1775,12800.0,08/03/2019 11:36:00 AM,Oakwood,57.0,134.0,87.4,41.8211,-87.5976
1776,12801.0,08/03/2019 11:37:00 AM,Ohio Street,28.0,111.0,55.7,41.8935,-87.6152
1777,12824.0,08/03/2019 11:36:00 AM,Margaret T Burroughs (31st),6.0,7.0,6.5,41.8393,-87.6072
1779,12803.0,08/03/2019 11:40:00 AM,Osterman,162.0,17.0,52.5,41.9877,-87.6545
1780,12820.0,08/03/2019 11:33:00 AM,Calumet,568.0,115.0,255.6,41.7142,-87.5299
1783,12836.0,08/04/2019 11:24:00 AM,North Avenue,131.0,63.0,90.8,41.9148,-87.6273
1784,12863.0,08/04/2019 11:24:00 AM,Foster,322.0,495.0,399.2,41.9785,-87.6515
1785,12864.0,08/04/2019 11:25:00 AM,Hartigan (Albion),113.0,144.0,127.6,42.0027,-87.6564
