,Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Latitude,Longitude,Sample Date,Sample Time
6881,112735.0,2016-06-03 07:45:00,57th Street,6.0,4.0,4.9,41.7911,-87.5797,2016-06-03,07:45:00
6882,111717.0,2014-05-28 00:00:00,Ohio Street,1120.0,1203.0,1160.8,41.8935,-87.6152,2014-05-28,00:00:00
6883,106663.0,2014-06-24 00:00:00,Montrose,88.0,194.0,130.7,41.9655,-87.6385,2014-06-24,00:00:00
6884,90599.0,2011-06-06 00:00:00,Rogers,13.4,16.1,14.7,42.0213,-87.6666,2011-06-06,00:00:00
6885,89940.0,2010-08-27 00:00:00,North Avenue,4.0,1.0,2.0,41.9148,-87.6273,2010-08-27,00:00:00
6886,105289.0,2014-07-10 00:00:00,Juneway,3.0,11.0,5.7,42.0224,-87.6674,2014-07-10,00:00:00
6887,111350.0,2012-08-20 00:00:00,57th Street,193.5,344.8,258.3,41.7911,-87.5797,2012-08-20,00:00:00
6889,101330.0,2007-08-23 00:00:00,Foster,35.0,26.2,30.3,41.9785,-87.6515,2007-08-23,00:00:00
6890,88915.0,2010-07-09 00:00:00,12th Street,248.1,579.4,379.1,41.8638,-87.6083,2010-07-09,00:00:00
6892,103926.0,2007-05-29 00:00:00,Ohio Street,29.5,23.1,26.1,41.8935,-87.6152,2007-05-29,00:00:00
6894,102966.0,2006-08-24 00:00:00,Foster,73.8,44.1,57.0,41.9785,-87.6515,2006-08-24,00:00:00
6896,105244.0,2012-06-06 00:00:00,Oak Street,4.1,3.1,3.6,41.9032,-87.6235,2012-06-06,00:00:00
6897,98465.0,2007-06-20 00:00:00,Oak Street,36.4,23.3,29.1,41.9032,-87.6235,2007-06-20,00:00:00
6898,101521.0,2009-06-11 00:00:00,Oak Street,37.9,25.0,30.8,41.9032,-87.6235,2009-06-11,00:00:00
6899,112278.0,2014-06-12 00:00:00,Montrose,11.0,8.0,9.4,41.9655,-87.6385,2014-06-12,00:00:00
6900,105365.0,2014-07-14 00:00:00,Oak Street,9.0,5.0,6.7,41.9032,-87.6235,2014-07-14,00:00:00
6901,88525.0,2010-07-29 00:00:00,63rd Street,21.1,18.7,19.9,41.7827,-87.5748,2010-07-29,00:00:00
6904,109954.0,2014-08-04 00:00:00,Osterman,30.0,36.0,32.9,41.9877,-87.6545,2014-08-04,00:00:00
6908,96397.0,2011-07-08 00:00:00,63rd Street,5.2,6.3,5.7,41.7827,-87.5748,2011-07-08,00:00:00
6909,92241.0,2009-09-01 00:00:00,Rogers,18.7,9.6,13.4,42.0213,-87.6666,2009-09-01,00:00:00
6910,101511.0,2008-06-30 00:00:00,Osterman,228.2,238.2,233.1,41.9877,-87.6545,2008-06-30,00:00:00
6911,104655.0,2006-06-29 00:00:00,Oak Street,3.1,2.0,2.5,41.9032,-87.6235,2006-06-29,00:00:00
6914,95152.0,2015-08-18 00:00:00,Rogers,1.0,3.0,1.7,42.0213,-87.6666,2015-08-18,00:00:00
6915,105194.0,2012-06-04 00:00:00,63rd Street,36.4,50.4,42.8,41.7827,-87.5748,2012-06-04,00:00:00
6916,109435.0,2013-08-22 00:00:00,57th Street,122.0,81.0,99.4,41.7911,-87.5797,2013-08-22,00:00:00
6917,108061.0,2013-08-19 00:00:00,Rogers,1.0,1.0,1.0,42.0213,-87.6666,2013-08-19,00:00:00
6919,105297.0,2014-07-11 00:00:00,12th Street,59.0,43.0,50.4,41.8638,-87.6083,2014-07-11,00:00:00
6921,94044.0,2015-07-27 00:00:00,Rainbow,387.0,866.0,578.9,41.758,-87.551,2015-07-27,00:00:00
6922,111912.0,2012-08-27 00:00:00,Howard,6.3,3.1,4.4,42.0188,-87.6663,2012-08-27,00:00:00
6923,98381.0,2006-08-18 00:00:00,Howard,5.2,2.0,3.2,42.0188,-87.6663,2006-08-18,00:00:00
6925,113734.0,2016-08-10 07:28:00,12th Street,9.0,104.0,30.6,41.8638,-87.6083,2016-08-10,07:28:00
6926,100417.0,2008-07-18 00:00:00,Foster,1.0,3.1,1.8,41.9785,-87.6515,2008-07-18,00:00:00
6927,104259.0,2006-06-27 00:00:00,Rogers,124.6,98.5,110.8,42.0213,-87.6666,2006-06-27,00:00:00
6928,104533.0,2006-06-12 00:00:00,Rogers,1.0,1.0,1.0,42.0213,-87.6666,2006-06-12,00:00:00
6930,93976.0,2015-07-23 00:00:00,Rogers,21.0,6.0,11.2,42.0213,-87.6666,2015-07-23,00:00:00
6931,110903.0,2012-06-01 00:00:00,63rd Street,133.4,344.8,214.5,41.7827,-87.5748,2012-06-01,00:00:00
6932,94225.0,2009-08-07 00:00:00,63rd Street,365.4,410.6,387.3,41.7827,-87.5748,2009-08-07,00:00:00
6933,106455.0,2012-06-21 00:00:00,Rainbow,101.2,344.8,186.8,41.758,-87.551,2012-06-21,00:00:00
6934,96473.0,2011-07-11 00:00:00,Montrose,186.7,1299.7,492.6,41.9655,-87.6385,2011-07-11,00:00:00
6936,95640.0,2015-06-10 00:00:00,57th Street,20.0,1.0,4.5,41.7911,-87.5797,2015-06-10,00:00:00
6937,103920.0,2007-05-29 00:00:00,63rd Street,71.7,8.5,24.7,41.7827,-87.5748,2007-05-29,00:00:00
6938,113174.0,2016-07-01 09:15:00,Foster,40.0,32.0,35.8,41.9785,-87.6515,2016-07-01,09:15:00
6939,88987.0,2009-08-11 00:00:00,Juneway,1203.3,1299.7,1250.6,42.0224,-87.6674,2009-08-11,00:00:00
6940,96916.0,2013-08-29 00:00:00,Oak Street,32.0,46.0,38.4,41.9032,-87.6235,2013-08-29,00:00:00
6942,108738.0,2012-07-17 00:00:00,Calumet,4.1,12.2,7.1,41.7142,-87.5299,2012-07-17,00:00:00
6943,90431.0,2011-07-05 00:00:00,Montrose,12.0,21.6,16.1,41.9655,-87.6385,2011-07-05,00:00:00
6944,99394.0,2007-07-16 00:00:00,Calumet,206.4,866.4,422.9,41.7142,-87.5299,2007-07-16,00:00:00
6946,114071.0,2016-08-31 08:45:00,12th Street,613.0,649.0,630.7,41.8638,-87.6083,2016-08-31,08:45:00
6948,91887.0,2009-08-17 00:00:00,Foster,71.4,248.9,133.3,41.9785,-87.6515,2009-08-17,00:00:00
6949,108230.0,2014-05-21 00:00:00,Leone,9.0,3.0,5.2,42.0131,-87.6635,2014-05-21,00:00:00
6950,112216.0,2012-05-25 00:00:00,Rogers,3.1,3.0,3.0,42.0213,-87.6666,2012-05-25,00:00:00
6951,110473.0,2013-07-09 00:00:00,63rd Street,86.0,123.0,102.8,41.7827,-87.5748,2013-07-09,00:00:00
6952,99670.0,2008-05-29 00:00:00,Rogers,18.9,12.2,15.2,42.0213,-87.6666,2008-05-29,00:00:00
6955,112797.0,2016-06-08 06:25:00,Calumet,96.0,77.0,86.0,41.7142,-87.5299,2016-06-08,06:25:00
6958,112750.0,2016-06-03 10:55:00,Rogers,1.0,2.0,1.4,42.0213,-87.6666,2016-06-03,10:55:00
6959,103841.0,2006-08-30 00:00:00,Howard,139.6,93.3,114.1,42.0188,-87.6663,2006-08-30,00:00:00
6960,112818.0,2016-06-09 06:30:00,Calumet,68.0,55.0,61.2,41.7142,-87.5299,2016-06-09,06:30:00
6962,93107.0,2015-07-06 00:00:00,North Avenue,3.0,3.0,3.0,41.9148,-87.6273,2015-07-06,00:00:00
6963,102711.0,2006-05-25 00:00:00,Montrose,101.7,123.6,112.1,41.9655,-87.6385,2006-05-25,00:00:00
6964,107230.0,2014-06-05 00:00:00,Ohio Street,132.0,57.0,86.7,41.8935,-87.6152,2014-06-05,00:00:00
6965,91125.0,2009-07-20 00:00:00,Foster,140.8,65.0,95.7,41.9785,-87.6515,2009-07-20,00:00:00
6966,107850.0,2013-08-05 00:00:00,12th Street,46.0,38.0,41.8,41.8638,-87.6083,2013-08-05,00:00:00
6967,112601.0,2012-08-07 00:00:00,South Shore,22.1,25.9,23.9,41.7689,-87.5636,2012-08-07,00:00:00
6968,97734.0,2011-08-01 00:00:00,Rainbow,42.6,167.0,84.3,41.758,-87.551,2011-08-01,00:00:00
6969,90279.0,2011-06-28 00:00:00,Osterman,1.0,6.2,2.5,41.9877,-87.6545,2011-06-28,00:00:00
6970,89527.0,2011-05-31 00:00:00,Calumet,4.1,4.1,4.1,41.7142,-87.5299,2011-05-31,00:00:00
6971,99761.0,2008-06-03 00:00:00,Calumet,1413.6,2419.6,1849.4,41.7142,-87.5299,2008-06-03,00:00:00
6972,108769.0,2012-07-18 00:00:00,Oak Street,5.2,12.1,7.9,41.9032,-87.6235,2012-07-18,00:00:00
6974,90791.0,2010-07-16 00:00:00,Calumet,12.1,15.6,13.7,41.7142,-87.5299,2010-07-16,00:00:00
6975,100780.0,2008-06-18 00:00:00,South Shore,12.1,34.5,20.4,41.7689,-87.5636,2008-06-18,00:00:00
6976,110443.0,2014-07-08 00:00:00,12th Street,12.0,10.0,11.0,41.8638,-87.6083,2014-07-08,00:00:00
6977,104058.0,2006-06-07 00:00:00,Leone,325.5,435.2,376.4,42.0131,-87.6635,2006-06-07,00:00:00
6979,104277.0,2006-06-28 00:00:00,North Shore,9.7,4.1,6.3,42.0027,-87.6564,2006-06-28,00:00:00
6980,109992.0,2012-07-09 00:00:00,Montrose,410.6,307.6,355.4,41.9655,-87.6385,2012-07-09,00:00:00
6981,88853.0,2010-07-06 00:00:00,Oakwood,18.3,21.6,19.9,41.8211,-87.5976,2010-07-06,00:00:00
6984,101503.0,2008-06-30 00:00:00,57th Street,16.0,28.4,21.3,41.7911,-87.5797,2008-06-30,00:00:00
6985,98220.0,2006-07-18 00:00:00,Foster,206.4,167.4,185.9,41.9785,-87.6515,2006-07-18,00:00:00
6989,99045.0,2007-08-04 00:00:00,South Shore,290.9,125.9,191.4,41.7689,-87.5636,2007-08-04,00:00:00
6990,102770.0,2006-07-21 00:00:00,Rogers,78.9,120.1,97.3,42.0213,-87.6666,2006-07-21,00:00:00
6991,87656.0,2010-06-24 00:00:00,Rainbow,365.4,488.4,422.4,41.758,-87.551,2010-06-24,00:00:00
6992,108329.0,2014-06-07 00:00:00,Ohio Street,16.0,11.0,13.3,41.8935,-87.6152,2014-06-07,00:00:00
6993,103264.0,2006-07-27 00:00:00,Foster,9.8,7.5,8.6,41.9785,-87.6515,2006-07-27,00:00:00
6994,91277.0,2009-07-27 00:00:00,63rd Street,75.4,73.3,74.3,41.7827,-87.5748,2009-07-27,00:00:00
6995,103703.0,2006-06-07 00:00:00,63rd Street,41.4,35.5,38.3,41.7827,-87.5748,2006-06-07,00:00:00
6996,92830.0,2015-06-29 00:00:00,Howard,24.0,43.0,32.1,42.0188,-87.6663,2015-06-29,00:00:00
6997,96530.0,2011-07-14 00:00:00,57th Street,21.1,22.6,21.8,41.7911,-87.5797,2011-07-14,00:00:00
6998,95945.0,2014-09-15 00:00:00,Osterman,108.0,96.0,101.8,41.9877,-87.6545,2014-09-15,00:00:00
6999,110519.0,2013-07-11 00:00:00,Oakwood,32.0,64.0,45.3,41.8211,-87.5976,2013-07-11,00:00:00
7000,113760.0,2016-08-09 08:45:00,North Avenue,32.0,27.0,29.4,41.9148,-87.6273,2016-08-09,08:45:00
7001,93195.0,2014-08-18 00:00:00,Leone,137.0,81.0,105.3,42.0131,-87.6635,2014-08-18,00:00:00
7002,106831.0,2012-06-26 00:00:00,North Avenue,28.5,14.4,20.3,41.9148,-87.6273,2012-06-26,00:00:00
7006,97636.0,2011-07-27 00:00:00,Montrose,82.0,72.7,77.2,41.9655,-87.6385,2011-07-27,00:00:00
7007,100329.0,2008-06-13 00:00:00,63rd Street,38.4,93.4,59.9,41.7827,-87.5748,2008-06-13,00:00:00
7008,111628.0,2013-09-10 00:00:00,Rainbow,11.0,12.0,11.5,41.758,-87.551,2013-09-10,00:00:00
7009,99558.0,2007-07-23 00:00:00,63rd Street,42.6,75.4,56.7,41.7827,-87.5748,2007-07-23,00:00:00
7010,93003.0,2014-08-15 00:00:00,North Avenue,21.0,14.0,17.1,41.9148,-87.6273,2014-08-15,00:00:00
7012,113229.0,2016-07-07 07:45:00,Oakwood,10.0,9.0,9.5,41.8211,-87.5976,2016-07-07,07:45:00
7013,97086.0,2012-07-25 00:00:00,Rogers,32.7,42.0,37.1,42.0213,-87.6666,2012-07-25,00:00:00
7015,93223.0,2014-08-20 00:00:00,Rainbow,93.0,115.0,103.4,41.758,-87.551,2014-08-20,00:00:00
7017,92669.0,2014-08-06 00:00:00,Ohio Street,613.0,299.0,428.1,41.8935,-87.6152,2014-08-06,00:00:00
7018,95437.0,2015-08-27 00:00:00,North Avenue,10.0,16.0,12.6,41.9148,-87.6273,2015-08-27,00:00:00
7019,107197.0,2014-06-03 00:00:00,Howard,1.0,1.0,1.0,42.0188,-87.6663,2014-06-03,00:00:00
7020,112359.0,2014-06-16 00:00:00,Montrose,9.0,8.0,8.5,41.9655,-87.6385,2014-06-16,00:00:00
7021,103157.0,2006-05-30 00:00:00,Rainbow,1.0,3.1,1.8,41.758,-87.551,2006-05-30,00:00:00
7022,90952.0,2009-07-13 00:00:00,Calumet,248.9,201.4,223.9,41.7142,-87.5299,2009-07-13,00:00:00
7023,96732.0,2011-07-23 00:00:00,Ohio Street,19.7,20.1,19.9,41.8935,-87.6152,2011-07-23,00:00:00
7024,90622.0,2011-06-07 00:00:00,Juneway,8.5,10.8,9.6,42.0224,-87.6674,2011-06-07,00:00:00
7025,93297.0,2015-07-09 00:00:00,Howard,108.0,86.0,96.4,42.0188,-87.6663,2015-07-09,00:00:00
7026,97101.0,2012-07-26 00:00:00,Montrose,387.3,214.2,288.0,41.9655,-87.6385,2012-07-26,00:00:00
7028,107887.0,2013-08-06 00:00:00,Juneway,3.0,4.0,3.5,42.0224,-87.6674,2013-08-06,00:00:00
7029,97282.0,2013-08-30 00:00:00,Montrose Dog,299.0,344.0,320.7,41.96869,-87.642617,2013-08-30,00:00:00
7030,92836.0,2015-06-30 00:00:00,63rd Street,99.0,56.0,74.5,41.7827,-87.5748,2015-06-30,00:00:00
7034,96556.0,2011-07-15 00:00:00,Ohio Street,8.6,7.5,8.0,41.8935,-87.6152,2011-07-15,00:00:00
7036,106803.0,2012-06-25 00:00:00,Oakwood,980.4,547.5,732.6,41.8211,-87.5976,2012-06-25,00:00:00
7037,103966.0,2007-07-05 00:00:00,Rainbow,2419.6,151.5,605.4,41.758,-87.551,2007-07-05,00:00:00
7038,91359.0,2009-07-30 00:00:00,North Shore,6.3,4.1,5.1,42.0027,-87.6564,2009-07-30,00:00:00
7039,88053.0,2010-05-26 00:00:00,Juneway,15.8,5.2,9.1,42.0224,-87.6674,2010-05-26,00:00:00
7040,102192.0,2008-08-21 00:00:00,Lane,34.6,32.7,33.6,41.9877,-87.6545,2008-08-21,00:00:00
7042,102136.0,2008-08-19 00:00:00,Rainbow,816.4,866.4,841.0,41.758,-87.551,2008-08-19,00:00:00
7043,101452.0,2008-06-27 00:00:00,Howard,2.0,5.2,3.2,42.0188,-87.6663,2008-06-27,00:00:00
7044,107761.0,2014-07-22 00:00:00,12th Street,39.0,51.0,44.6,41.8638,-87.6083,2014-07-22,00:00:00
7046,89353.0,2011-05-23 00:00:00,South Shore,1986.3,1553.1,1756.4,41.7689,-87.5636,2011-05-23,00:00:00
7047,101657.0,2007-08-27 00:00:00,North Avenue,261.3,198.9,228.0,41.9148,-87.6273,2007-08-27,00:00:00
7048,99318.0,2007-07-12 00:00:00,North Shore,31.1,22.8,26.6,42.0027,-87.6564,2007-07-12,00:00:00
7049,95826.0,2015-07-28 00:00:00,Howard,7.0,8.0,7.5,42.0188,-87.6663,2015-07-28,00:00:00
7050,111408.0,2012-06-07 00:00:00,Ohio Street,42.8,30.1,35.9,41.8935,-87.6152,2012-06-07,00:00:00
7051,97622.0,2011-06-15 00:00:00,Montrose,454.1,315.1,378.3,41.9655,-87.6385,2011-06-15,00:00:00
7052,107673.0,2013-05-29 00:00:00,57th Street,50.4,43.5,46.8,41.7911,-87.5797,2013-05-29,00:00:00
7054,93491.0,2015-07-13 00:00:00,12th Street,2420.0,2420.0,2420.0,41.8638,-87.6083,2015-07-13,00:00:00
7055,102169.0,2008-08-20 00:00:00,Osterman,80.1,64.5,71.9,41.9877,-87.6545,2008-08-20,00:00:00
7056,98269.0,2006-07-20 00:00:00,Oak Street,73.8,117.8,93.2,41.9032,-87.6235,2006-07-20,00:00:00
7058,110772.0,2012-08-11 00:00:00,Rainbow,21.3,23.1,22.2,41.758,-87.551,2012-08-11,00:00:00
7059,103193.0,2006-05-31 00:00:00,Osterman,5.2,5.2,5.2,41.9877,-87.6545,2006-05-31,00:00:00
7060,98770.0,2007-06-18 00:00:00,Osterman,365.4,228.2,288.8,41.9877,-87.6545,2007-06-18,00:00:00
7061,109339.0,2013-08-12 00:00:00,Rogers,1.0,2.0,1.4,42.0213,-87.6666,2013-08-12,00:00:00
7062,93590.0,2014-08-27 00:00:00,South Shore,30.0,44.0,36.3,41.7689,-87.5636,2014-08-27,00:00:00
7063,105233.0,2012-06-05 00:00:00,Rogers,15.5,15.8,15.6,42.0213,-87.6666,2012-06-05,00:00:00
7064,91226.0,2009-07-24 00:00:00,Rogers,12.2,12.2,12.2,42.0213,-87.6666,2009-07-24,00:00:00
7065,97748.0,2011-08-01 00:00:00,Osterman,145.5,261.3,195.0,41.9877,-87.6545,2011-08-01,00:00:00
7067,89064.0,2010-06-07 00:00:00,57th Street,55.4,44.1,49.4,41.7911,-87.5797,2010-06-07,00:00:00
7068,113551.0,2016-07-28 09:35:00,63rd Street,119.0,172.0,143.1,41.7827,-87.5748,2016-07-28,09:35:00
7070,92410.0,2009-08-05 00:00:00,57th Street,1986.3,2419.6,2192.3,41.7911,-87.5797,2009-08-05,00:00:00
7071,110946.0,2014-06-18 00:00:00,Rogers,3.0,10.0,5.5,42.0213,-87.6666,2014-06-18,00:00:00
7073,94634.0,2015-05-20 00:00:00,Montrose,62.0,38.0,48.5,41.9655,-87.6385,2015-05-20,00:00:00
7074,109546.0,2015-06-19 00:00:00,Calumet,1414.0,1203.0,1304.2,41.7142,-87.5299,2015-06-19,00:00:00
7075,113071.0,2016-06-24 09:00:00,Leone,102.0,88.0,94.7,42.0131,-87.6635,2016-06-24,09:00:00
7076,97813.0,2006-07-14 00:00:00,Rogers,16.1,24.6,19.9,42.0213,-87.6666,2006-07-14,00:00:00
7077,102385.0,2008-07-09 00:00:00,North Shore,5.2,9.8,7.1,42.0027,-87.6564,2008-07-09,00:00:00
7079,99684.0,2008-05-30 00:00:00,Foster,36.8,35.9,36.3,41.9785,-87.6515,2008-05-30,00:00:00
7082,99113.0,2007-08-07 00:00:00,Rainbow,122.3,435.2,230.7,41.758,-87.551,2007-08-07,00:00:00
7083,101183.0,2008-08-06 00:00:00,Foster,307.6,272.3,289.4,41.9785,-87.6515,2008-08-06,00:00:00
7084,89039.0,2009-08-14 00:00:00,Oakwood,37.9,39.9,38.9,41.8211,-87.5976,2009-08-14,00:00:00
7085,111050.0,2013-06-11 00:00:00,Juneway,2.0,4.0,2.8,42.0224,-87.6674,2013-06-11,00:00:00
7086,107065.0,2013-08-02 00:00:00,57th Street,12.0,15.0,13.4,41.7911,-87.5797,2013-08-02,00:00:00
7087,104325.0,2006-08-01 00:00:00,Calumet,107.6,127.4,117.1,41.7142,-87.5299,2006-08-01,00:00:00
7088,101840.0,2008-08-15 00:00:00,Howard,83.3,98.4,90.5,42.0188,-87.6663,2008-08-15,00:00:00
7091,100745.0,2008-06-16 00:00:00,Foster,14.5,5.2,8.7,41.9785,-87.6515,2008-06-16,00:00:00
7092,107218.0,2014-06-04 00:00:00,Howard,36.0,36.0,36.0,42.0188,-87.6663,2014-06-04,00:00:00
7093,109658.0,2014-06-30 00:00:00,Oak Street,31.0,30.0,30.5,41.9032,-87.6235,2014-06-30,00:00:00
7094,108909.0,2013-05-21 00:00:00,Osterman,104.0,131.0,116.7,41.9877,-87.6545,2013-05-21,00:00:00
7096,103489.0,2007-06-29 00:00:00,Lane,727.0,770.1,748.2,41.9877,-87.6545,2007-06-29,00:00:00
7097,99005.0,2007-08-02 00:00:00,Oak Street,9.6,7.5,8.5,41.9032,-87.6235,2007-08-02,00:00:00
7098,90474.0,2011-06-01 00:00:00,Oakwood,3.0,3.1,3.0,41.8211,-87.5976,2011-06-01,00:00:00
7099,99804.0,2008-08-27 00:00:00,Montrose,26.9,23.8,25.3,41.9655,-87.6385,2008-08-27,00:00:00
7101,104486.0,2007-06-01 00:00:00,Rogers,5.2,4.1,4.6,42.0213,-87.6666,2007-06-01,00:00:00
7103,93764.0,2015-07-20 00:00:00,Ohio Street,4.0,11.0,6.6,41.8935,-87.6152,2015-07-20,00:00:00
7104,114050.0,2016-08-30 10:55:00,Ohio Street,4.0,46.0,13.6,41.8935,-87.6152,2016-08-30,10:55:00
7105,110614.0,2012-07-30 00:00:00,South Shore,54.5,59.8,57.1,41.7689,-87.5636,2012-07-30,00:00:00
7106,96489.0,2011-07-12 00:00:00,12th Street,50.4,5.1,16.0,41.8638,-87.6083,2011-07-12,00:00:00
7107,94656.0,2015-05-21 00:00:00,Montrose,7.0,11.0,8.8,41.9655,-87.6385,2015-05-21,00:00:00
7108,89663.0,2010-08-13 00:00:00,Osterman,57.6,75.4,65.9,41.9877,-87.6545,2010-08-13,00:00:00
7109,108832.0,2014-07-28 00:00:00,57th Street,15.0,9.0,11.6,41.7911,-87.5797,2014-07-28,00:00:00
7110,98115.0,2007-06-04 00:00:00,Juneway,1.0,8.6,2.9,42.0224,-87.6674,2007-06-04,00:00:00
7112,93012.0,2014-08-15 00:00:00,Rogers,16.0,10.0,12.6,42.0213,-87.6666,2014-08-15,00:00:00
7114,107160.0,2014-06-02 00:00:00,63rd Street,32.0,24.0,27.7,41.7827,-87.5748,2014-06-02,00:00:00
7117,94258.0,2009-08-08 00:00:00,Osterman,73.8,78.9,76.3,41.9877,-87.6545,2009-08-08,00:00:00
7118,100759.0,2008-06-17 00:00:00,63rd Street,9.6,7.5,8.5,41.7827,-87.5748,2008-06-17,00:00:00
7120,98688.0,2007-06-15 00:00:00,Calumet,48.7,55.6,52.0,41.7142,-87.5299,2007-06-15,00:00:00
7121,95248.0,2015-06-02 00:00:00,Ohio Street,27.0,76.0,45.3,41.8935,-87.6152,2015-06-02,00:00:00
7122,113744.0,2016-08-10 11:00:00,Leone,4.0,19.0,8.7,42.0131,-87.6635,2016-08-10,11:00:00
7123,99153.0,2007-08-08 00:00:00,Loyola,37.4,20.9,28.0,42.0131,-87.6635,2007-08-08,00:00:00
7124,106153.0,2013-07-26 00:00:00,Calumet,7.0,5.0,5.9,41.7142,-87.5299,2013-07-26,00:00:00
7125,107084.0,2013-08-03 00:00:00,Rainbow,228.0,119.0,164.7,41.758,-87.551,2013-08-03,00:00:00
7126,87359.0,2015-06-24 00:00:00,57th Street,8.0,12.0,9.8,41.7911,-87.5797,2015-06-24,00:00:00
7127,97071.0,2012-07-25 00:00:00,Oakwood,69.7,23.1,40.1,41.8211,-87.5976,2012-07-25,00:00:00
7128,111043.0,2012-06-07 00:00:00,57th Street,101.7,133.3,116.4,41.7911,-87.5797,2012-06-07,00:00:00
7129,100482.0,2008-07-21 00:00:00,Montrose,920.8,1046.2,981.5,41.9655,-87.6385,2008-07-21,00:00:00
7130,112441.0,2013-07-16 00:00:00,Rogers,23.0,47.0,32.9,42.0213,-87.6666,2013-07-16,00:00:00
7132,98609.0,2007-06-11 00:00:00,Foster,389.3,547.5,461.7,41.9785,-87.6515,2007-06-11,00:00:00
7133,111982.0,2012-08-30 00:00:00,Rogers,8.6,4.1,5.9,42.0213,-87.6666,2012-08-30,00:00:00
7134,107278.0,2012-06-29 00:00:00,Foster,488.4,435.2,461.0,41.9785,-87.6515,2012-06-29,00:00:00
7135,97624.0,2011-06-15 00:00:00,Osterman,77.6,57.4,66.7,41.9877,-87.6545,2011-06-15,00:00:00
7136,91579.0,2009-06-30 00:00:00,Ohio Street,21.1,22.6,21.8,41.8935,-87.6152,2009-06-30,00:00:00
7137,101179.0,2008-06-25 00:00:00,Lane,6.3,2.0,3.5,41.9877,-87.6545,2008-06-25,00:00:00
7138,99490.0,2007-07-20 00:00:00,57th Street,272.3,209.8,239.0,41.7911,-87.5797,2007-07-20,00:00:00
7139,112446.0,2013-07-17 00:00:00,63rd Street,38.0,44.0,40.9,41.7827,-87.5748,2013-07-17,00:00:00
7140,88076.0,2010-05-28 00:00:00,South Shore,25.9,23.8,24.8,41.7689,-87.5636,2010-05-28,00:00:00
7141,108172.0,2015-06-16 00:00:00,Osterman,24.0,28.0,25.9,41.9877,-87.6545,2015-06-16,00:00:00
7143,113228.0,2016-07-07 07:30:00,57th Street,15.0,12.0,13.4,41.7911,-87.5797,2016-07-07,07:30:00
7146,99776.0,2008-06-03 00:00:00,North Shore,54.8,68.3,61.2,42.0027,-87.6564,2008-06-03,00:00:00
7147,112966.0,2016-06-17 11:00:00,Howard,98.0,93.0,95.5,42.0188,-87.6663,2016-06-17,11:00:00
7148,101200.0,2008-08-07 00:00:00,12th Street,12.0,15.5,13.6,41.8638,-87.6083,2008-08-07,00:00:00
7149,109796.0,2011-08-19 00:00:00,Rogers,13.5,21.6,17.1,42.0213,-87.6666,2011-08-19,00:00:00
7150,95198.0,2015-08-21 00:00:00,South Shore,45.0,43.0,44.0,41.7689,-87.5636,2015-08-21,00:00:00
7152,103953.0,2007-07-04 00:00:00,Montrose,131.7,133.3,132.5,41.9655,-87.6385,2007-07-04,00:00:00
7153,97866.0,2006-07-17 00:00:00,63rd Street,1732.9,686.7,1090.9,41.7827,-87.5748,2006-07-17,00:00:00
7154,88989.0,2009-08-12 00:00:00,Rainbow,488.4,238.2,341.1,41.758,-87.551,2009-08-12,00:00:00
7155,91147.0,2009-07-21 00:00:00,Montrose,261.3,435.2,337.2,41.9655,-87.6385,2009-07-21,00:00:00
7156,88641.0,2010-08-03 00:00:00,Juneway,3.1,2.0,2.5,42.0224,-87.6674,2010-08-03,00:00:00
7157,92230.0,2009-09-01 00:00:00,North Avenue,17.1,7.5,11.3,41.9148,-87.6273,2009-09-01,00:00:00
7159,99419.0,2007-07-17 00:00:00,South Shore,686.7,517.2,596.0,41.7689,-87.5636,2007-07-17,00:00:00
7160,93559.0,2015-07-16 00:00:00,Montrose Dog,56.0,30.0,41.0,41.96869,-87.642617,2015-07-16,00:00:00
7162,106065.0,2013-07-22 00:00:00,Rainbow,91.0,68.0,78.7,41.758,-87.551,2013-07-22,00:00:00
7163,93199.0,2014-08-18 00:00:00,Juneway,114.0,105.0,109.4,42.0224,-87.6674,2014-08-18,00:00:00
7164,87676.0,2010-06-25 00:00:00,Rainbow,13.4,17.3,15.2,41.758,-87.551,2010-06-25,00:00:00
7167,111613.0,2013-09-09 00:00:00,Ohio Street,10.0,13.0,11.4,41.8935,-87.6152,2013-09-09,00:00:00
7168,90665.0,2011-06-09 00:00:00,Rogers,816.4,770.1,792.9,42.0213,-87.6666,2011-06-09,00:00:00
7169,111290.0,2012-08-17 00:00:00,Montrose,240.0,224.7,232.2,41.9655,-87.6385,2012-08-17,00:00:00
7171,95460.0,2014-07-15 00:00:00,Osterman,70.0,127.0,94.3,41.9877,-87.6545,2014-07-15,00:00:00
7172,99915.0,2008-06-04 00:00:00,Lane,209.8,248.9,228.5,41.9877,-87.6545,2008-06-04,00:00:00
7173,109330.0,2013-08-12 00:00:00,North Avenue,44.0,40.0,42.0,41.9148,-87.6273,2013-08-12,00:00:00
7174,98157.0,2007-06-06 00:00:00,Loyola,33.6,18.5,24.9,42.0131,-87.6635,2007-06-06,00:00:00
7175,109534.0,2015-06-18 00:00:00,Oak Street,132.0,16.0,46.0,41.9032,-87.6235,2015-06-18,00:00:00
