,Date,Citywide Mean E Coli Level
194,2008-07-10,22.74444444444445
195,2008-07-11,454.92777777777775
196,2008-07-12,182.2
197,2008-07-13,42.93333333333334
198,2008-07-14,13.033333333333333
199,2008-07-15,42.588888888888896
200,2008-07-16,19.16111111111111
201,2008-07-17,71.92222222222223
202,2008-07-18,33.6888888888889
203,2008-07-21,115.54444444444442
204,2008-07-22,267.3388888888889
205,2008-07-23,150.41666666666666
206,2008-07-24,22.377777777777773
207,2008-07-25,85.46111111111114
208,2008-07-26,16.7
209,2008-07-28,137.54444444444442
210,2008-07-29,119.93333333333334
211,2008-07-30,25.37777777777778
212,2008-07-31,33.122222222222234
213,2008-08-01,66.78333333333333
214,2008-08-02,359.4
215,2008-08-03,114.2
216,2008-08-04,278.0111111111112
217,2008-08-05,756.4
218,2008-08-06,272.06111111111113
219,2008-08-07,198.1222222222222
220,2008-08-08,159.48333333333332
221,2008-08-09,31.75
222,2008-08-11,83.35555555555555
223,2008-08-12,26.22777777777778
224,2008-08-13,139.2888888888889
225,2008-08-14,66.17777777777778
226,2008-08-15,107.9888888888889
227,2008-08-16,8.5
228,2008-08-18,39.30555555555556
229,2008-08-19,736.4166666666666
230,2008-08-20,51.87777777777778
231,2008-08-21,85.9888888888889
232,2008-08-22,23.272222222222222
233,2008-08-25,65.04444444444445
234,2008-08-26,22.255555555555553
235,2008-08-27,24.427777777777777
236,2008-08-28,36.41111111111112
237,2008-08-29,73.7388888888889
238,2009-05-11,4.0
239,2009-05-19,57.41428571428572
240,2009-05-20,10.583333333333334
241,2009-05-21,10.714285714285714
242,2009-05-22,303.6315789473684
243,2009-05-23,9.4
244,2009-05-26,27.4421052631579
245,2009-05-27,97.42105263157893
246,2009-05-28,58.1578947368421
247,2009-05-29,15.70526315789474
248,2009-06-01,33.336842105263166
249,2009-06-02,194.6
250,2009-06-03,36.92631578947368
251,2009-06-04,18.08421052631579
252,2009-06-05,7.7210526315789485
253,2009-06-08,96.63684210526314
254,2009-06-09,98.80526315789474
255,2009-06-10,104.5421052631579
256,2009-06-11,275.8052631578947
257,2009-06-12,24.152631578947364
258,2009-06-15,10.778947368421052
259,2009-06-16,481.6578947368422
260,2009-06-17,140.61052631578946
261,2009-06-18,41.94736842105263
262,2009-06-19,356.9599999999999
263,2009-06-20,89.85263157894735
264,2009-06-22,148.02631578947373
265,2009-06-23,123.20000000000003
266,2009-06-24,78.72105263157894
267,2009-06-25,312.2421052631579
268,2009-06-26,619.4105263157895
269,2009-06-27,541.5500000000001
270,2009-06-28,547.4
271,2009-06-29,27.478947368421053
272,2009-06-30,223.6473684210526
273,2009-07-01,59.76315789473683
274,2009-07-02,41.047368421052646
275,2009-07-06,102.72105263157894
276,2009-07-07,190.12105263157895
277,2009-07-08,168.17894736842106
278,2009-07-09,178.13684210526316
279,2009-07-10,99.84736842105266
280,2009-07-13,123.43157894736844
281,2009-07-14,188.00000000000009
282,2009-07-15,167.16315789473683
283,2009-07-16,77.05789473684209
284,2009-07-17,390.9105263157894
285,2009-07-18,411.15
286,2009-07-20,84.1842105263158
287,2009-07-21,224.58947368421056
288,2009-07-22,142.21052631578942
289,2009-07-23,115.1263157894737
290,2009-07-24,51.49473684210526
291,2009-07-27,25.310526315789474
292,2009-07-28,240.44736842105263
293,2009-07-29,377.3947368421052
294,2009-07-30,125.77368421052631
295,2009-07-31,55.81052631578948
296,2009-08-03,312.18947368421044
297,2009-08-04,99.35263157894735
298,2009-08-05,462.3526315789474
299,2009-08-06,230.75789473684213
300,2009-08-07,347.1157894736842
301,2009-08-08,41.9
302,2009-08-10,315.43157894736834
303,2009-08-11,560.3105263157895
304,2009-08-12,203.85789473684207
305,2009-08-13,166.84210526315786
306,2009-08-14,75.77894736842104
307,2009-08-17,265.7052631578947
308,2009-08-18,103.62105263157893
309,2009-08-19,444.75789473684216
310,2009-08-20,43.48947368421053
311,2009-08-21,61.347368421052636
312,2009-08-24,76.2
313,2009-08-25,143.79473684210527
314,2009-08-26,172.2105263157895
315,2009-08-27,221.8842105263158
316,2009-08-28,170.83333333333334
317,2009-08-31,65.41052631578947
318,2009-09-01,38.76315789473684
319,2009-09-02,56.79473684210527
320,2009-09-03,67.73684210526316
321,2010-05-25,51.98461538461538
322,2010-05-26,52.96470588235294
323,2010-05-27,541.564705882353
324,2010-05-28,82.84705882352941
325,2010-06-01,202.90588235294118
326,2010-06-02,362.9294117647059
327,2010-06-03,132.3941176470588
328,2010-06-04,53.423529411764704
329,2010-06-07,62.029411764705884
330,2010-06-08,99.75294117647057
331,2010-06-09,27.576470588235296
332,2010-06-10,30.01176470588235
333,2010-06-11,50.76470588235295
334,2010-06-14,89.08823529411765
335,2010-06-15,64.48823529411764
336,2010-06-16,36.91176470588236
337,2010-06-17,49.329411764705874
338,2010-06-18,69.97058823529413
339,2010-06-21,125.21176470588237
340,2010-06-22,62.08823529411763
341,2010-06-23,458.75882352941176
342,2010-06-24,200.33076923076928
343,2010-06-25,23.276470588235295
344,2010-06-28,160.32941176470587
345,2010-06-29,72.23529411764706
346,2010-06-30,16.341176470588238
347,2010-07-01,41.77058823529411
348,2010-07-02,18.71875
349,2010-07-06,11.0
350,2010-07-07,36.05882352941177
351,2010-07-08,313.5529411764706
352,2010-07-09,709.3882352941176
353,2010-07-10,81.775
354,2010-07-12,108.0
355,2010-07-13,78.2470588235294
356,2010-07-14,54.04117647058824
357,2010-07-15,448.44705882352935
358,2010-07-16,31.552941176470586
359,2010-07-19,420.87647058823535
360,2010-07-20,91.78823529411764
361,2010-07-21,33.452941176470596
362,2010-07-22,148.3529411764706
363,2010-07-23,68.6705882352941
364,2010-07-26,158.55882352941177
365,2010-07-27,124.51176470588234
366,2010-07-28,36.78235294117647
367,2010-07-29,415.7235294117647
368,2010-07-30,124.7529411764706
369,2010-07-31,140.93333333333334
370,2010-08-02,30.482352941176472
371,2010-08-03,155.9588235294117
372,2010-08-04,391.50000000000006
373,2010-08-05,36.594117647058816
374,2010-08-06,487.2882352941176
375,2010-08-07,48.599999999999994
376,2010-08-09,345.25882352941176
377,2010-08-10,106.80588235294117
378,2010-08-11,130.82
379,2010-08-12,98.52352941176471
380,2010-08-13,64.87058823529412
381,2010-08-16,19.947058823529414
382,2010-08-17,198.0764705882353
383,2010-08-18,101.14545454545454
384,2010-08-19,55.811764705882354
385,2010-08-20,289.13529411764705
386,2010-08-21,603.8
387,2010-08-23,67.09411764705881
388,2010-08-24,44.55882352941176
389,2010-08-25,75.79411764705881
390,2010-08-26,39.670588235294126
391,2010-08-27,11.83529411764706
392,2010-08-30,34.699999999999996
393,2010-08-31,34.65333333333333
394,2010-09-01,171.9882352941177
395,2010-09-02,223.30588235294113
396,2010-09-03,70.8058823529412
397,2011-05-23,292.5571428571428
398,2011-05-26,982.0388888888889
399,2011-05-27,179.7111111111111
400,2011-05-28,294.78000000000003
401,2011-05-29,213.0
402,2011-05-31,25.782352941176477
403,2011-06-01,40.82222222222222
404,2011-06-02,202.89444444444447
405,2011-06-03,96.32222222222222
406,2011-06-04,79.3
407,2011-06-06,244.81111111111107
408,2011-06-07,14.68333333333333
409,2011-06-08,43.61666666666667
410,2011-06-09,1059.3555555555558
411,2011-06-10,237.82777777777775
412,2011-06-11,130.67142857142858
413,2011-06-13,10.872222222222224
414,2011-06-14,101.53888888888886
415,2011-06-15,92.39999999999999
416,2011-06-16,37.16111111111111
417,2011-06-17,62.522222222222226
418,2011-06-18,194.6
419,2011-06-20,305.5388888888889
420,2011-06-21,31.083333333333332
421,2011-06-22,73.61111111111111
422,2011-06-23,17.583333333333336
423,2011-06-24,62.39444444444445
424,2011-06-25,55.4
425,2011-06-27,104.56111111111109
426,2011-06-28,110.86470588235295
427,2011-06-29,158.06666666666666
428,2011-06-30,36.944444444444436
429,2011-07-01,348.5888888888889
430,2011-07-02,16.200000000000003
431,2011-07-05,23.022222222222222
432,2011-07-06,63.161111111111104
433,2011-07-07,166.08888888888893
434,2011-07-08,15.438888888888888
435,2011-07-11,434.3722222222222
436,2011-07-12,30.138888888888896
437,2011-07-13,184.70555555555555
438,2011-07-14,23.655555555555555
439,2011-07-15,19.783333333333335
440,2011-07-18,16.48888888888889
441,2011-07-19,169.92222222222222
442,2011-07-20,191.41666666666666
443,2011-07-21,17.955555555555556
444,2011-07-22,369.34444444444443
445,2011-07-23,187.15294117647062
446,2011-07-24,237.04117647058823
447,2011-07-25,116.72222222222223
448,2011-07-26,67.22777777777779
449,2011-07-27,39.361111111111114
450,2011-07-28,332.14444444444445
451,2011-07-29,134.09444444444443
452,2011-07-30,60.666666666666664
453,2011-08-01,64.77777777777777
454,2011-08-02,47.050000000000004
455,2011-08-03,292.99999999999994
456,2011-08-04,113.49444444444445
457,2011-08-05,97.26428571428572
458,2011-08-06,111.8
459,2011-08-08,178.22222222222223
460,2011-08-09,174.5611111111111
461,2011-08-10,100.5222222222222
462,2011-08-11,150.48888888888888
463,2011-08-12,48.22222222222221
464,2011-08-15,65.43888888888888
465,2011-08-16,179.44999999999996
466,2011-08-17,41.611111111111114
467,2011-08-18,204.7222222222222
468,2011-08-19,58.48333333333335
469,2011-08-22,24.794444444444448
470,2011-08-23,57.24444444444444
471,2011-08-24,95.77777777777777
472,2011-08-25,367.25
473,2011-08-26,37.766666666666666
474,2011-08-29,38.62777777777777
475,2011-08-30,44.25
476,2011-08-31,45.861111111111114
477,2011-09-01,39.111111111111114
478,2011-09-02,32.42941176470588
479,2012-05-22,67.22222222222221
480,2012-05-23,117.63125000000001
481,2012-05-24,67.20588235294116
482,2012-05-25,130.35555555555555
483,2012-05-26,927.9666666666666
484,2012-05-27,71.83333333333333
485,2012-05-29,104.19444444444446
486,2012-05-30,140.37222222222223
487,2012-05-31,158.37222222222218
488,2012-06-01,270.6333333333333
489,2012-06-02,65.525
490,2012-06-04,116.18333333333332
491,2012-06-05,57.3277777777778
492,2012-06-06,66.3888888888889
493,2012-06-07,46.61538461538461
494,2012-06-08,13.49375
495,2012-06-11,160.37222222222223
496,2012-06-12,353.94444444444457
497,2012-06-13,53.32777777777777
498,2012-06-14,39.47777777777779
499,2012-06-15,60.98888888888889
500,2012-06-16,55.2
501,2012-06-18,42.025000000000006
502,2012-06-19,57.440000000000005
503,2012-06-20,22.368750000000002
504,2012-06-21,103.47222222222223
505,2012-06-22,91.45625
506,2012-06-23,45.833333333333336
507,2012-06-25,425.8611111111111
508,2012-06-26,93.90000000000002
509,2012-06-27,39.37222222222222
510,2012-06-28,220.0
511,2012-06-29,349.3499999999999
512,2012-06-30,322.48333333333335
513,2012-07-01,127.7
514,2012-07-02,189.33333333333337
515,2012-07-03,32.538888888888884
516,2012-07-05,230.9529411764706
517,2012-07-06,123.39444444444445
518,2012-07-07,984.725
519,2012-07-08,201.96666666666667
520,2012-07-09,70.52777777777779
521,2012-07-10,85.27222222222223
522,2012-07-11,38.583333333333336
523,2012-07-12,19.5
524,2012-07-13,42.93333333333334
525,2012-07-14,140.7
526,2012-07-16,59.98235294117648
527,2012-07-17,78.05
528,2012-07-18,286.9333333333333
529,2012-07-19,162.55555555555554
530,2012-07-20,147.66111111111113
531,2012-07-21,25.2
532,2012-07-23,70.27777777777777
533,2012-07-24,645.8888888888889
534,2012-07-25,56.599999999999994
535,2012-07-26,183.92777777777778
536,2012-07-27,47.86842105263157
537,2012-07-30,78.72105263157896
538,2012-07-31,222.12631578947372
539,2012-08-01,25.747368421052634
540,2012-08-02,59.69473684210525
541,2012-08-03,51.31052631578947
542,2012-08-06,37.3421052631579
543,2012-08-07,115.86842105263153
544,2012-08-08,216.97894736842107
545,2012-08-09,123.5
546,2012-08-10,774.3052631578947
547,2012-08-11,150.93571428571428
548,2012-08-12,137.45
549,2012-08-13,152.2
550,2012-08-14,206.56315789473686
551,2012-08-15,179.91578947368419
552,2012-08-16,244.69374999999997
553,2012-08-17,110.50526315789473
554,2012-08-20,102.08421052631579
555,2012-08-21,34.9
556,2012-08-22,139.45263157894735
557,2012-08-23,49.75263157894737
558,2012-08-24,54.47894736842106
559,2012-08-27,383.5894736842106
560,2012-08-28,116.93157894736844
561,2012-08-29,75.16315789473686
562,2012-08-30,16.205263157894734
563,2012-08-31,77.44210526315788
564,2012-09-01,194.6
565,2012-09-02,183.75
566,2012-09-04,59.866666666666674
567,2012-09-06,51.86666666666667
568,2012-09-07,247.1
569,2012-09-10,35.5
570,2012-09-11,81.13333333333333
571,2012-09-12,71.8
572,2012-09-13,1564.6666666666667
573,2013-05-21,418.0222222222222
574,2013-05-22,408.5388888888889
575,2013-05-23,1382.0333333333333
576,2013-05-24,117.73333333333335
577,2013-05-25,235.2
578,2013-05-26,57.475
579,2013-05-27,134.225
580,2013-05-28,131.89999999999998
581,2013-05-29,92.11111111111111
582,2013-05-30,31.305555555555557
583,2013-05-31,42.98333333333333
584,2013-06-01,37.5
585,2013-06-02,466.75
586,2013-06-03,38.988888888888894
587,2013-06-04,39.45555555555556
588,2013-06-05,155.77222222222224
589,2013-06-06,58.916666666666664
590,2013-06-07,18.338888888888885
591,2013-06-10,389.02222222222224
592,2013-06-11,11.388888888888888
593,2013-06-12,458.9111111111111
594,2013-06-13,107.28333333333335
595,2013-06-14,56.516666666666666
596,2013-06-17,48.97222222222222
597,2013-06-18,128.77777777777777
598,2013-06-19,18.93888888888889
599,2013-06-20,26.099999999999998
600,2013-06-21,14.988888888888889
601,2013-06-24,63.01111111111113
602,2013-06-25,529.8499999999999
603,2013-06-26,584.2222222222222
604,2013-06-27,279.0944444444444
605,2013-06-28,50.77777777777778
606,2013-06-29,857.7
607,2013-06-30,101.78
608,2013-07-01,49.96666666666667
609,2013-07-02,31.772222222222222
610,2013-07-03,22.688888888888886
611,2013-07-05,16.216666666666665
612,2013-07-08,87.57777777777777
613,2013-07-09,262.55555555555554
614,2013-07-10,127.95000000000005
615,2013-07-11,53.96111111111111
616,2013-07-12,81.82222222222221
617,2013-07-13,128.6
618,2013-07-14,196.325
619,2013-07-15,62.19444444444444
620,2013-07-16,46.29999999999999
621,2013-07-17,31.744444444444444
622,2013-07-18,107.72777777777777
623,2013-07-19,37.64444444444444
624,2013-07-22,63.288888888888906
625,2013-07-23,58.80555555555556
626,2013-07-24,152.5
627,2013-07-25,48.93333333333333
628,2013-07-26,43.227777777777774
629,2013-07-27,533.425
630,2013-07-28,54.300000000000004
631,2013-07-29,24.494444444444444
632,2013-07-30,47.44166666666667
633,2013-07-31,50.60555555555556
634,2013-08-01,49.05
635,2013-08-02,139.2055555555556
636,2013-08-03,131.76
637,2013-08-04,46.0
638,2013-08-05,27.644444444444442
639,2013-08-06,51.670588235294126
640,2013-08-07,202.55555555555554
641,2013-08-08,321.7277777777778
642,2013-08-09,30.583333333333332
643,2013-08-12,74.43333333333334
644,2013-08-13,843.2
645,2013-08-14,103.34444444444445
646,2013-08-15,51.96666666666666
647,2013-08-16,194.55555555555554
648,2013-08-17,18.45
649,2013-08-18,13.55
650,2013-08-19,37.21111111111111
651,2013-08-20,74.95555555555555
652,2013-08-21,75.28333333333333
653,2013-08-22,354.3777777777778
654,2013-08-23,119.25
655,2013-08-24,39.166666666666664
656,2013-08-26,61.57222222222221
657,2013-08-27,120.4888888888889
658,2013-08-28,513.8833333333334
659,2013-08-29,136.3111111111111
660,2013-08-30,133.4
661,2013-08-31,378.45714285714286
662,2013-09-01,374.75
663,2013-09-09,115.65
664,2013-09-10,54.93636363636363
665,2013-09-11,121.72307692307693
666,2013-09-12,426.78000000000003
667,2014-05-20,24.47222222222222
668,2014-05-21,194.38333333333333
669,2014-05-22,77.02777777777777
670,2014-05-23,397.16666666666663
671,2014-05-24,135.6
672,2014-05-25,206.15
673,2014-05-26,69.6
674,2014-05-27,144.99444444444444
675,2014-05-28,307.76666666666665
676,2014-05-29,97.68888888888888
677,2014-05-30,164.76111111111112
678,2014-05-31,517.6
679,2014-06-01,1420.9
680,2014-06-02,116.9888888888889
681,2014-06-03,62.52777777777779
682,2014-06-04,410.76666666666665
683,2014-06-05,60.25555555555555
684,2014-06-06,33.3
685,2014-06-07,13.3
686,2014-06-09,75.88333333333334
687,2014-06-10,57.32777777777777
688,2014-06-11,42.766666666666666
689,2014-06-12,17.125
690,2014-06-13,4.65
691,2014-06-16,28.066666666666666
692,2014-06-17,425.84444444444443
693,2014-06-18,170.17777777777778
694,2014-06-19,82.50555555555556
695,2014-06-20,116.45555555555558
696,2014-06-21,6.7
697,2014-06-23,103.79444444444444
698,2014-06-24,75.47777777777777
699,2014-06-25,113.83333333333336
700,2014-06-26,39.538888888888884
701,2014-06-27,90.44444444444444
702,2014-06-28,56.0
703,2014-06-30,280.3611111111111
704,2014-07-01,130.26111111111106
705,2014-07-02,58.95000000000001
706,2014-07-03,58.150000000000006
707,2014-07-04,21.0
708,2014-07-07,256.40555555555557
709,2014-07-08,675.664705882353
710,2014-07-09,221.60555555555558
711,2014-07-10,44.18333333333334
712,2014-07-11,129.28333333333336
713,2014-07-12,36.2
714,2014-07-13,378.9
715,2014-07-14,30.583333333333332
716,2014-07-15,539.8055555555553
717,2014-07-16,17.32222222222222
718,2014-07-17,14.055555555555557
719,2014-07-18,32.044444444444444
720,2014-07-21,21.538888888888884
721,2014-07-22,22.4
722,2014-07-23,775.2666666666668
723,2014-07-24,71.55555555555556
724,2014-07-25,155.7555555555556
725,2014-07-26,37.528571428571425
726,2014-07-28,309.91666666666663
727,2014-07-29,275.32222222222225
728,2014-07-30,41.16666666666666
729,2014-07-31,172.98333333333335
730,2014-08-01,10.461111111111112
731,2014-08-04,605.0166666666667
732,2014-08-05,69.50555555555555
733,2014-08-06,355.1722222222222
734,2014-08-07,67.44444444444444
735,2014-08-08,188.99444444444444
736,2014-08-11,138.54444444444442
737,2014-08-12,446.72777777777776
738,2014-08-13,83.42222222222223
739,2014-08-14,58.10555555555556
740,2014-08-15,44.42777777777778
741,2014-08-18,58.333333333333336
742,2014-08-19,31.900000000000002
743,2014-08-20,34.74999999999999
744,2014-08-21,65.00555555555555
745,2014-08-22,469.661111111111
746,2014-08-25,32.28333333333333
747,2014-08-26,247.56666666666672
748,2014-08-27,83.83888888888889
749,2014-08-28,155.11111111111111
750,2014-08-29,151.85555555555553
751,2014-08-30,25.599999999999998
752,2014-09-02,200.51111111111112
753,2014-09-03,62.357142857142854
754,2014-09-04,226.84444444444443
755,2014-09-05,115.22222222222224
756,2014-09-09,38.74444444444444
757,2014-09-11,611.5333333333333
758,2014-09-15,58.14444444444444
759,2014-09-16,70.34444444444445
760,2015-05-19,90.16666666666667
761,2015-05-20,229.37222222222215
762,2015-05-21,28.799999999999997
763,2015-05-22,76.71111111111114
764,2015-05-23,38.45
765,2015-05-26,103.57222222222224
766,2015-05-27,36.233333333333334
767,2015-05-28,51.849999999999994
768,2015-05-29,93.32222222222222
769,2015-05-30,99.7
770,2015-05-31,181.95
771,2015-06-01,156.77222222222224
772,2015-06-02,134.75
773,2015-06-03,58.67777777777778
774,2015-06-04,36.877777777777766
775,2015-06-05,248.85555555555558
776,2015-06-06,55.366666666666674
777,2015-06-08,26.04444444444444
778,2015-06-09,56.25
779,2015-06-10,24.055555555555554
780,2015-06-11,192.82777777777778
781,2015-06-12,146.6235294117647
782,2015-06-13,42.36666666666667
783,2015-06-15,132.91666666666663
784,2015-06-16,217.13333333333333
785,2015-06-17,256.58888888888885
786,2015-06-18,115.42222222222222
787,2015-06-19,187.76111111111112
788,2015-06-20,26.675
789,2015-06-22,75.44444444444443
790,2015-06-23,144.12222222222226
791,2015-06-24,57.93333333333333
792,2015-06-25,532.8833333333332
793,2015-06-26,229.24444444444447
794,2015-06-27,262.18
795,2015-06-28,114.0
796,2015-06-29,50.83888888888889
797,2015-06-30,33.916666666666664
798,2015-07-01,133.5722222222222
799,2015-07-02,27.67222222222222
800,2015-07-06,109.11764705882354
801,2015-07-07,994.1117647058823
802,2015-07-08,248.5
803,2015-07-09,112.07058823529412
804,2015-07-10,52.84444444444444
805,2015-07-13,865.2333333333333
806,2015-07-14,76.16111111111111
807,2015-07-15,267.9555555555555
808,2015-07-16,105.57777777777778
809,2015-07-17,47.488888888888894
810,2015-07-18,620.7
811,2015-07-19,447.8
812,2015-07-20,111.76111111111112
813,2015-07-21,191.7888888888889
814,2015-07-22,73.88888888888889
815,2015-07-23,60.21666666666666
816,2015-07-24,75.61111111111111
817,2015-07-27,116.30000000000001
818,2015-07-28,81.94999999999999
819,2015-07-29,53.21111111111111
820,2015-07-30,40.166666666666664
821,2015-07-31,33.699999999999996
822,2015-08-03,189.37222222222218
823,2015-08-04,111.29444444444444
824,2015-08-05,41.31666666666667
825,2015-08-06,145.0388888888889
826,2015-08-07,61.41666666666668
827,2015-08-10,113.20000000000002
828,2015-08-11,197.07222222222222
829,2015-08-12,94.38333333333337
830,2015-08-13,22.505555555555553
831,2015-08-14,92.90000000000002
832,2015-08-15,635.65
833,2015-08-16,1021.25
834,2015-08-17,49.37222222222223
835,2015-08-18,113.84999999999998
836,2015-08-19,118.7611111111111
837,2015-08-20,52.41578947368421
838,2015-08-21,96.08333333333334
839,2015-08-22,72.86666666666666
840,2015-08-24,46.333333333333336
841,2015-08-25,83.01666666666667
842,2015-08-26,52.66111111111111
843,2015-08-27,178.52777777777774
844,2015-08-28,67.92222222222223
845,2015-08-29,377.4666666666667
846,2015-08-30,200.7
847,2015-08-31,149.42777777777778
848,2015-09-01,39.72777777777778
