,DNA Test ID,DNA Sample Timestamp,Beach,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean,Latitude,Longitude,Sample Date,Sample Time
19723,3818.0,2017-07-09 00:00:00,Humboldt,354.0,1795.0,797.1,41.90643,-87.703717,2017-07-09,00:00:00
19725,6174.0,2018-06-02 00:00:00,63rd Street,475.0,638.0,550.5,41.7827,-87.5748,2018-06-02,00:00:00
19730,7350.0,2018-06-29 00:00:00,Oak Street,997.0,1331.0,1152.0,41.9032,-87.6235,2018-06-29,00:00:00
19737,4238.0,2017-07-19 00:00:00,Montrose,2077.0,616.0,1131.1,41.9655,-87.6385,2017-07-19,00:00:00
19742,3770.0,2017-07-06 00:00:00,Leone,289.0,242.0,264.5,42.0131,-87.6635,2017-07-06,00:00:00
19744,2379.0,2017-06-01 12:37:00,South Shore,18.0,32.0,24.0,41.7689,-87.5636,2017-06-01,12:37:00
19748,7605.0,2018-07-04 00:00:00,Rainbow,487.0,530.0,508.0,41.758,-87.551,2018-07-04,00:00:00
19752,4887.0,2017-08-08 00:00:00,South Shore,201.0,106.0,146.0,41.7689,-87.5636,2017-08-08,00:00:00
19755,6847.0,2018-06-18 00:00:00,63rd Street,59.0,120.0,84.1,41.7827,-87.5748,2018-06-18,00:00:00
19763,7071.0,2018-06-22 00:00:00,Oak Street,107.0,140.0,122.4,41.9032,-87.6235,2018-06-22,00:00:00
19769,1247.0,2016-07-16 12:20:00,North Avenue,5.0,13.0,8.1,41.9148,-87.6273,2016-07-16,12:20:00
19772,3026.0,2017-06-18 00:00:00,Humboldt,1022.0,815.0,912.6,41.90643,-87.703717,2017-06-18,00:00:00
19788,4309.0,2017-07-20 00:00:00,Marion Mahony Griffin (Jarvis),237.0,177.0,204.8,42.0161,-87.6647,2017-07-20,00:00:00
19797,2688.0,2017-06-08 00:00:00,Ohio Street,459.0,9.0,64.3,41.8935,-87.6152,2017-06-08,00:00:00
19798,801.0,2016-06-17 11:44:00,Calumet,30.0,32.0,31.0,41.7142,-87.5299,2016-06-17,11:44:00
19800,8186.0,2018-07-18 00:00:00,South Shore,553.0,840.0,681.6,41.7689,-87.5636,2018-07-18,00:00:00
19806,4239.0,2017-07-19 00:00:00,Osterman,40.0,36.0,37.9,41.9877,-87.6545,2017-07-19,00:00:00
19812,10218.0,2018-09-03 00:00:00,Margaret T Burroughs (31st),68.0,16.0,33.0,41.8393,-87.6072,2018-09-03,00:00:00
19815,5007.0,2017-08-11 00:00:00,Oak Street,13.0,11.0,12.0,41.9032,-87.6235,2017-08-11,00:00:00
19816,8493.0,2018-07-25 12:26:00,Oak Street,5.0,40.0,14.1,41.9032,-87.6235,2018-07-25,12:26:00
19821,4126.0,2017-07-14 00:00:00,Oakwood,432.0,321.0,372.4,41.8211,-87.5976,2017-07-14,00:00:00
19824,4442.0,2017-07-26 00:00:00,Ohio Street,101.0,211.0,146.0,41.8935,-87.6152,2017-07-26,00:00:00
19829,1945.0,2016-08-19 12:53:00,Calumet,5.0,196.0,31.3,41.7142,-87.5299,2016-08-19,12:53:00
19831,7253.0,2018-06-27 00:00:00,Hartigan (Albion),343.0,21.0,84.9,42.0027,-87.6564,2018-06-27,00:00:00
19835,9532.0,2018-08-18 00:00:00,Hartigan (Albion),1197.0,1580.0,1375.2,42.0027,-87.6564,2018-08-18,00:00:00
19839,2045.0,2016-08-24 13:12:00,Calumet,29.0,3.0,9.3,41.7142,-87.5299,2016-08-24,13:12:00
19846,4645.0,2017-08-01 00:00:00,Calumet,77.0,73.0,75.0,41.7142,-87.5299,2017-08-01,00:00:00
19852,1626.0,2016-08-06 12:42:00,South Shore,17.0,27.0,21.4,41.7689,-87.5636,2016-08-06,12:42:00
19855,113.0,2015-08-12 00:00:00,63rd Street,219.4,92.0,142.0,41.7827,-87.5748,2015-08-12,00:00:00
19856,2817.0,2017-06-12 00:00:00,Rogers,12.0,49.0,24.2,42.0213,-87.6666,2017-06-12,00:00:00
19859,9747.0,2018-08-22 12:08:00,Osterman,795.0,1074.0,924.0,41.9877,-87.6545,2018-08-22,12:08:00
19860,2744.0,2017-06-10 00:00:00,Marion Mahony Griffin (Jarvis),64.0,19.0,34.9,42.0161,-87.6647,2017-06-10,00:00:00
19865,3635.0,2017-07-04 00:00:00,Rainbow,3469.0,4920.0,4131.3,41.758,-87.551,2017-07-04,00:00:00
19867,5126.0,2017-08-15 00:00:00,South Shore,196.0,217.0,206.2,41.7689,-87.5636,2017-08-15,00:00:00
19868,3940.0,2017-07-12 00:00:00,Leone,141.0,286.0,200.8,42.0131,-87.6635,2017-07-12,00:00:00
19878,5431.0,2017-08-23 00:00:00,Foster,67.0,26.0,41.7,41.9785,-87.6515,2017-08-23,00:00:00
19882,2473.0,2017-06-02 00:00:00,Oak Street,8.0,344.0,52.5,41.9032,-87.6235,2017-06-02,00:00:00
19886,2876.0,2017-06-14 00:00:00,Rainbow,372.0,475.0,420.4,41.758,-87.551,2017-06-14,00:00:00
19902,6393.0,2018-06-07 11:56:00,Ohio Street,1515.0,720.0,1044.4,41.8935,-87.6152,2018-06-07,11:56:00
19905,2493.0,2017-06-04 12:10:00,Foster,3.0,204.0,24.7,41.9785,-87.6515,2017-06-04,12:10:00
19907,10462.0,2019-05-29 11:43:00,Calumet,1219.0,1321.0,1269.0,41.7142,-87.5299,2019-05-29,11:43:00
19908,9049.0,2018-08-07 00:00:00,Oak Street,219.0,86.0,137.2,41.9032,-87.6235,2018-08-07,00:00:00
19911,8005.0,2018-07-14 00:00:00,Calumet,288.0,226.0,255.1,41.7142,-87.5299,2018-07-14,00:00:00
19914,4048.0,2017-07-13 00:00:00,57th Street,7.0,4.0,5.3,41.7911,-87.5797,2017-07-13,00:00:00
19916,8031.0,2018-07-14 00:00:00,Leone,870.0,107.0,305.1,42.0131,-87.6635,2018-07-14,00:00:00
19918,265.0,2015-07-22 00:00:00,63rd Street,14.6,35.1,23.0,41.7827,-87.5748,2015-07-22,00:00:00
19920,5687.0,2017-08-30 00:00:00,57th Street,47.0,48.0,47.5,41.7911,-87.5797,2017-08-30,00:00:00
19924,5447.0,2017-08-23 00:00:00,Oakwood,189.0,351.0,257.6,41.8211,-87.5976,2017-08-23,00:00:00
19925,6020.0,2018-05-27 13:51:00,Howard,23.0,44.0,31.8,42.0188,-87.6663,2018-05-27,13:51:00
19926,9721.0,2018-08-23 00:00:00,Ohio Street,272.0,397.0,328.6,41.8935,-87.6152,2018-08-23,00:00:00
19928,7232.0,2018-06-26 00:00:00,12th Street,327.0,365.0,345.5,41.8638,-87.6083,2018-06-26,00:00:00
19934,162.0,2015-08-13 00:00:00,South Shore,107.0,178.6,138.0,41.7689,-87.5636,2015-08-13,00:00:00
19941,49.0,2015-07-21 00:00:00,South Shore,548.8,386.4,461.0,41.7689,-87.5636,2015-07-21,00:00:00
19951,6161.0,2018-06-01 00:00:00,North Avenue,756.0,701.0,728.0,41.9148,-87.6273,2018-06-01,00:00:00
19954,8513.0,2018-07-26 11:30:00,Hartigan (Albion),173.0,191.0,181.8,42.0027,-87.6564,2018-07-26,11:30:00
19955,3389.0,2017-06-27 00:00:00,North Avenue,367.0,274.0,317.1,41.9148,-87.6273,2017-06-27,00:00:00
19957,7746.0,2018-07-08 12:08:00,63rd Street,1904.0,1293.0,1569.0,41.7827,-87.5748,2018-07-08,12:08:00
19970,5953.0,2018-05-25 12:07:00,Marion Mahony Griffin (Jarvis),49.0,6.0,17.1,42.0161,-87.6647,2018-05-25,12:07:00
19973,10576.0,2019-06-02 11:46:00,Osterman,71.0,29.0,45.4,41.9877,-87.6545,2019-06-02,11:46:00
19980,208.0,2015-08-27 00:00:00,Montrose,55.8,68.4,62.0,41.9655,-87.6385,2015-08-27,00:00:00
19981,7332.0,2018-06-28 00:00:00,Montrose,84.0,98.0,90.7,41.9655,-87.6385,2018-06-28,00:00:00
19985,4749.0,2017-08-04 00:00:00,Montrose,334.0,80.0,163.5,41.9655,-87.6385,2017-08-04,00:00:00
19992,5904.0,2017-09-04 00:00:00,Hartigan (Albion),345.0,682.0,485.1,42.0027,-87.6564,2017-09-04,00:00:00
19995,8892.0,2018-08-03 00:00:00,Howard,297.0,103.0,174.9,42.0188,-87.6663,2018-08-03,00:00:00
19999,4046.0,2017-07-13 00:00:00,Rainbow,49.0,85.0,64.5,41.758,-87.551,2017-07-13,00:00:00
20001,3468.0,2017-06-28 00:00:00,Margaret T Burroughs (31st),4859.0,92.0,668.6,41.8393,-87.6072,2017-06-28,00:00:00
20002,3289.0,2017-06-25 00:00:00,Oak Street,94.0,33.0,55.7,41.9032,-87.6235,2017-06-25,00:00:00
20007,722.0,2016-06-16 12:00:00,Calumet,86.0,67.0,75.9,41.7142,-87.5299,2016-06-16,12:00:00
20014,8267.0,2018-07-21 00:00:00,Rainbow,12391.0,11422.0,11896.6,41.758,-87.551,2018-07-21,00:00:00
20017,3445.0,2017-06-28 00:00:00,Calumet,112.0,83.0,96.4,41.7142,-87.5299,2017-06-28,00:00:00
20021,5155.0,2017-08-16 00:00:00,Margaret T Burroughs (31st),91.0,236.0,146.5,41.8393,-87.6072,2017-08-16,00:00:00
20026,7676.0,2018-07-07 00:00:00,12th Street,14.0,20.0,16.7,41.8638,-87.6083,2018-07-07,00:00:00
20029,3090.0,2017-06-20 00:00:00,Humboldt,182.0,74.0,116.1,41.90643,-87.703717,2017-06-20,00:00:00
20035,10286.0,2019-05-26 11:33:00,Rainbow,469.0,452.0,460.4,41.758,-87.551,2019-05-26,11:33:00
20045,125.0,2015-06-17 00:00:00,South Shore,183.9,43.1,89.0,41.7689,-87.5636,2015-06-17,00:00:00
20049,3871.0,2017-07-10 00:00:00,12th Street,132.0,68.0,94.7,41.8638,-87.6083,2017-07-10,00:00:00
20051,9567.0,2018-08-19 00:00:00,Oakwood,212.0,140.0,172.3,41.8211,-87.5976,2018-08-19,00:00:00
20053,3727.0,2017-07-05 00:00:00,Oakwood,14.0,45.0,25.1,41.8211,-87.5976,2017-07-05,00:00:00
20054,3309.0,2017-06-26 00:00:00,Ohio Street,1925.0,2277.0,2093.6,41.8935,-87.6152,2017-06-26,00:00:00
20055,9206.0,2018-08-10 00:00:00,Rainbow,444.0,512.0,476.8,41.758,-87.551,2018-08-10,00:00:00
20056,9352.0,2018-08-14 00:00:00,Leone,1507.0,1931.0,1705.9,42.0131,-87.6635,2018-08-14,00:00:00
20071,6479.0,2018-06-10 00:00:00,Osterman,112.0,97.0,104.2,41.9877,-87.6545,2018-06-10,00:00:00
20078,2690.0,2017-06-08 00:00:00,Montrose,431.0,750.0,568.6,41.9655,-87.6385,2017-06-08,00:00:00
20093,7348.0,2018-06-29 00:00:00,Margaret T Burroughs (31st),1376.0,524.0,849.1,41.8393,-87.6072,2018-06-29,00:00:00
20096,4800.0,2017-08-06 00:00:00,Oak Street,14.0,15.0,14.5,41.9032,-87.6235,2017-08-06,00:00:00
20100,7688.0,2018-07-08 12:08:00,South Shore,559.0,208.0,341.0,41.7689,-87.5636,2018-07-08,12:08:00
20101,2273.0,2016-09-04 12:36:00,12th Street,23.0,6.0,11.7,41.8638,-87.6083,2016-09-04,12:36:00
20106,5156.0,2017-08-16 00:00:00,Howard,609.0,1275.0,881.2,42.0188,-87.6663,2017-08-16,00:00:00
20116,1632.0,2016-08-07 12:59:00,63rd Street,8.0,6.0,6.9,41.7827,-87.5748,2016-08-07,12:59:00
20117,7698.0,2018-07-09 00:00:00,South Shore,51.0,128.0,80.8,41.7689,-87.5636,2018-07-09,00:00:00
20118,2683.0,2017-06-09 00:00:00,Foster,108.0,3.0,18.0,41.9785,-87.6515,2017-06-09,00:00:00
20132,2366.0,2017-05-30 00:00:00,Calumet,214.0,249.0,230.8,41.7142,-87.5299,2017-05-30,00:00:00
20133,4192.0,2017-07-16 00:00:00,Hartigan (Albion),21.0,23.0,22.0,42.0027,-87.6564,2017-07-16,00:00:00
20146,8652.0,2018-07-29 11:49:00,Hartigan (Albion),261.0,162.0,205.6,42.0027,-87.6564,2018-07-29,11:49:00
20152,8853.0,2018-08-02 00:00:00,Leone,68.0,127.0,92.9,42.0131,-87.6635,2018-08-02,00:00:00
20156,3033.0,2017-06-18 00:00:00,Marion Mahony Griffin (Jarvis),10.0,8.0,8.9,42.0161,-87.6647,2017-06-18,00:00:00
20158,3667.0,2017-07-03 00:00:00,Oakwood,124.0,219.0,164.8,41.8211,-87.5976,2017-07-03,00:00:00
20165,2125.0,2016-08-27 12:59:00,Calumet,100.0,55.0,74.2,41.7142,-87.5299,2016-08-27,12:59:00
20171,7693.0,2018-07-08 12:11:00,Montrose,692.0,1134.0,885.8,41.9655,-87.6385,2018-07-08,12:11:00
20173,7122.0,2018-06-24 00:00:00,12th Street,17.0,223.0,61.6,41.8638,-87.6083,2018-06-24,00:00:00
20178,1568.0,2016-07-30 13:01:00,63rd Street,71.0,68.0,69.5,41.7827,-87.5748,2016-07-30,13:01:00
20179,2891.0,2017-06-13 00:00:00,Hartigan (Albion),121.0,60.0,85.2,42.0027,-87.6564,2017-06-13,00:00:00
20181,9345.0,2018-08-14 00:00:00,Rainbow,25.0,122.0,55.2,41.758,-87.551,2018-08-14,00:00:00
20186,9090.0,2018-08-08 12:36:00,Ohio Street,484.0,144.0,264.0,41.8935,-87.6152,2018-08-08,12:36:00
20192,3844.0,2017-07-08 00:00:00,Marion Mahony Griffin (Jarvis),1350.0,919.0,1113.8,42.0161,-87.6647,2017-07-08,00:00:00
20194,9602.0,2018-08-20 00:00:00,Hartigan (Albion),286.0,855.0,494.5,42.0027,-87.6564,2018-08-20,00:00:00
20199,883.0,2016-06-22 12:06:00,Rainbow,45.0,13.0,24.2,41.758,-87.551,2016-06-22,12:06:00
20208,2938.0,2017-06-15 00:00:00,12th Street,209.0,174.0,190.7,41.8638,-87.6083,2017-06-15,00:00:00
20209,6786.0,2018-06-16 00:00:00,63rd Street,310.0,7082.0,1481.7,41.7827,-87.5748,2018-06-16,00:00:00
20216,5253.0,2017-08-18 00:00:00,Leone,156.0,138.0,146.7,42.0131,-87.6635,2017-08-18,00:00:00
20222,58.0,2015-07-24 00:00:00,Rainbow,498.7,127.6,252.0,41.758,-87.551,2015-07-24,00:00:00
20233,3786.0,2017-07-07 00:00:00,Oakwood,14.0,142.0,44.6,41.8211,-87.5976,2017-07-07,00:00:00
20238,3035.0,2017-06-18 00:00:00,Rogers,4.0,35.0,11.8,42.0213,-87.6666,2017-06-18,00:00:00
20239,6059.0,2018-05-30 11:57:00,Ohio Street,1098.0,3520.0,1966.0,41.8935,-87.6152,2018-05-30,11:57:00
20242,1032.0,2016-07-03 12:18:00,Ohio Street,44.0,69.0,55.1,41.8935,-87.6152,2016-07-03,12:18:00
20243,8151.0,2018-07-17 11:31:00,Montrose,140.0,95.0,115.3,41.9655,-87.6385,2018-07-17,11:31:00
20247,2418.0,2017-05-31 00:00:00,Foster,2.0,65.0,11.4,41.9785,-87.6515,2017-05-31,00:00:00
20248,3485.0,2017-06-28 00:00:00,Montrose,317.0,150.0,218.1,41.9655,-87.6385,2017-06-28,00:00:00
20251,7152.0,2018-06-24 00:00:00,Marion Mahony Griffin (Jarvis),368.0,267.0,313.5,42.0161,-87.6647,2018-06-24,00:00:00
20253,4612.0,2017-07-30 00:00:00,Leone,607.0,956.0,761.8,42.0131,-87.6635,2017-07-30,00:00:00
20254,6160.0,2018-06-01 00:00:00,Humboldt,1456.0,632.0,959.3,41.90643,-87.703717,2018-06-01,00:00:00
20266,10167.0,2018-08-31 11:55:00,12th Street,58.0,18.0,32.3,41.8638,-87.6083,2018-08-31,11:55:00
20267,627.0,2016-06-04 12:57:00,Montrose,11.0,35.0,19.6,41.9655,-87.6385,2016-06-04,12:57:00
20268,7507.0,2018-07-03 00:00:00,Rogers,192.0,259.0,223.0,42.0213,-87.6666,2018-07-03,00:00:00
20271,5039.0,2017-08-13 00:00:00,12th Street,182.0,93.0,130.1,41.8638,-87.6083,2017-08-13,00:00:00
20272,2968.0,2017-06-17 00:00:00,Margaret T Burroughs (31st),529.0,14.0,86.1,41.8393,-87.6072,2017-06-17,00:00:00
20274,3333.0,2017-06-26 00:00:00,Rogers,212.0,197.0,204.4,42.0213,-87.6666,2017-06-26,00:00:00
20276,10221.0,2018-09-03 00:00:00,Montrose,384.0,556.0,462.1,41.9655,-87.6385,2018-09-03,00:00:00
20283,10486.0,2019-05-29 11:45:00,Margaret T Burroughs (31st),163.0,134.0,147.8,41.8393,-87.6072,2019-05-29,11:45:00
20285,7972.0,2018-07-13 00:00:00,Montrose,288.0,96.0,166.3,41.9655,-87.6385,2018-07-13,00:00:00
20289,2645.0,2017-06-06 12:07:00,Rainbow,70.0,215.0,122.7,41.758,-87.551,2017-06-06,12:07:00
20292,3771.0,2017-07-06 00:00:00,Marion Mahony Griffin (Jarvis),164.0,89.0,120.8,42.0161,-87.6647,2017-07-06,00:00:00
20295,2006.0,2016-08-20 12:38:00,Ohio Street,21.0,16.0,18.3,41.8935,-87.6152,2016-08-20,12:38:00
20303,3553.0,2017-06-30 00:00:00,Marion Mahony Griffin (Jarvis),157.0,238.0,193.3,42.0161,-87.6647,2017-06-30,00:00:00
20309,4691.0,2017-08-02 00:00:00,Hartigan (Albion),160.0,106.0,130.2,42.0027,-87.6564,2017-08-02,00:00:00
20320,7250.0,2018-06-27 00:00:00,North Avenue,4.0,15.0,7.7,41.9148,-87.6273,2018-06-27,00:00:00
20323,1092.0,2016-07-07 11:49:00,Ohio Street,7.0,27.0,13.7,41.8935,-87.6152,2016-07-07,11:49:00
20328,5994.0,2018-05-27 13:24:00,South Shore,4614.0,2957.0,3693.7,41.7689,-87.5636,2018-05-27,13:24:00
20335,9052.0,2018-08-07 00:00:00,Hartigan (Albion),459.0,533.0,494.6,42.0027,-87.6564,2018-08-07,00:00:00
20336,9093.0,2018-08-08 12:36:00,Osterman,5401.0,65.0,592.5,41.9877,-87.6545,2018-08-08,12:36:00
20343,7732.0,2018-07-07 00:00:00,Leone,545.0,485.0,514.1,42.0131,-87.6635,2018-07-07,00:00:00
20345,8565.0,2018-07-27 00:00:00,Rainbow,189.0,107.0,142.2,41.758,-87.551,2018-07-27,00:00:00
20349,8806.0,2018-08-01 00:00:00,North Avenue,94.0,312.0,171.3,41.9148,-87.6273,2018-08-01,00:00:00
20350,6853.0,2018-06-18 00:00:00,Oak Street,119.0,51.0,77.9,41.9032,-87.6235,2018-06-18,00:00:00
20352,5876.0,2017-09-03 00:00:00,Calumet,60.0,28.0,41.0,41.7142,-87.5299,2017-09-03,00:00:00
20358,9226.0,2018-08-11 00:00:00,South Shore,414.0,444.0,428.7,41.7689,-87.5636,2018-08-11,00:00:00
20362,3519.0,2017-06-29 00:00:00,Howard,1015.0,961.0,987.6,42.0188,-87.6663,2017-06-29,00:00:00
20373,5228.0,2017-08-17 00:00:00,63rd Street,24.0,61.0,38.3,41.7827,-87.5748,2017-08-17,00:00:00
20378,10510.0,2019-05-29 11:47:00,Hartigan (Albion),83.0,38.0,56.2,42.0027,-87.6564,2019-05-29,11:47:00
20381,1093.0,2016-07-07 11:49:00,South Shore,55.0,104.0,75.6,41.7689,-87.5636,2016-07-07,11:49:00
20386,6809.0,2018-06-17 00:00:00,57th Street,144.0,70.0,100.4,41.7911,-87.5797,2018-06-17,00:00:00
20387,6428.0,2018-06-09 00:00:00,Margaret T Burroughs (31st),203.0,44.0,94.5,41.8393,-87.6072,2018-06-09,00:00:00
20389,4456.0,2017-07-27 00:00:00,Margaret T Burroughs (31st),213.0,277.0,242.9,41.8393,-87.6072,2017-07-27,00:00:00
20391,7792.0,2018-07-09 00:00:00,Rogers,115.0,173.0,141.0,42.0213,-87.6666,2018-07-09,00:00:00
20395,6051.0,2018-05-29 12:08:00,Ohio Street,441.0,1480.0,807.9,41.8935,-87.6152,2018-05-29,12:08:00
20400,2354.0,2017-05-29 12:17:00,Rainbow,335.0,38.0,112.8,41.758,-87.551,2017-05-29,12:17:00
20403,3550.0,2017-06-30 00:00:00,North Avenue,5.0,25.0,11.2,41.9148,-87.6273,2017-06-30,00:00:00
20406,3465.0,2017-06-28 00:00:00,Rainbow,896.0,610.0,739.3,41.758,-87.551,2017-06-28,00:00:00
20407,9832.0,2018-08-24 00:00:00,Hartigan (Albion),2842.0,2897.0,2869.4,42.0027,-87.6564,2018-08-24,00:00:00
20419,2884.0,2017-06-14 00:00:00,Humboldt,417.0,867.0,601.3,41.90643,-87.703717,2017-06-14,00:00:00
20420,4454.0,2017-07-27 00:00:00,South Shore,953.0,1039.0,995.1,41.7689,-87.5636,2017-07-27,00:00:00
20429,10445.0,2019-05-28 12:08:00,Calumet,674.0,42.0,168.2,41.7142,-87.5299,2019-05-28,12:08:00
20431,3068.0,2017-06-21 00:00:00,57th Street,237.0,327.0,278.4,41.7911,-87.5797,2017-06-21,00:00:00
20445,6610.0,2018-06-13 00:00:00,Margaret T Burroughs (31st),153.0,261.0,199.8,41.8393,-87.6072,2018-06-13,00:00:00
20447,8869.0,2018-08-02 00:00:00,Oak Street,125.0,25.0,55.9,41.9032,-87.6235,2018-08-02,00:00:00
20452,9291.0,2018-08-13 00:00:00,12th Street,59.0,245.0,120.2,41.8638,-87.6083,2018-08-13,00:00:00
20453,3925.0,2017-07-11 00:00:00,Calumet,596.0,296.0,420.0,41.7142,-87.5299,2017-07-11,00:00:00
20476,81.0,2015-06-04 00:00:00,Rainbow,306.7,162.9,224.0,41.758,-87.551,2015-06-04,00:00:00
20478,2407.0,2017-05-30 00:00:00,Oak Street,91.0,103.0,96.8,41.9032,-87.6235,2017-05-30,00:00:00
20479,2302.0,2017-05-27 00:00:00,North Avenue,45.0,18.0,28.5,41.9148,-87.6273,2017-05-27,00:00:00
20485,3809.0,2017-07-07 00:00:00,Margaret T Burroughs (31st),93.0,20.0,43.1,41.8393,-87.6072,2017-07-07,00:00:00
20486,9290.0,2018-08-13 00:00:00,Margaret T Burroughs (31st),63.0,81.0,71.4,41.8393,-87.6072,2018-08-13,00:00:00
20487,9185.0,2018-08-09 00:00:00,57th Street,3.0,25.0,8.7,41.7911,-87.5797,2018-08-09,00:00:00
20490,1505.0,2016-07-29 12:45:00,Calumet,634.0,720.0,675.6,41.7142,-87.5299,2016-07-29,12:45:00
20493,1826.0,2016-08-14 13:07:00,Montrose,280.0,378.0,325.3,41.9655,-87.6385,2016-08-14,13:07:00
20494,9366.0,2018-08-15 00:00:00,Rainbow,88.0,5.0,21.0,41.758,-87.551,2018-08-15,00:00:00
20495,6114.0,2018-05-31 11:53:00,Ohio Street,1530.0,168.0,507.0,41.8935,-87.6152,2018-05-31,11:53:00
20499,2491.0,2017-06-04 12:10:00,Oak Street,36.0,8.0,17.0,41.9032,-87.6235,2017-06-04,12:10:00
20502,5086.0,2017-08-13 00:00:00,Osterman,235.0,86.0,142.2,41.9877,-87.6545,2017-08-13,00:00:00
20504,5352.0,2017-08-21 00:00:00,Marion Mahony Griffin (Jarvis),114.0,21.0,48.9,42.0161,-87.6647,2017-08-21,00:00:00
20508,5509.0,2017-08-25 00:00:00,Oakwood,57.0,125.0,84.4,41.8211,-87.5976,2017-08-25,00:00:00
20514,9848.0,2018-08-24 00:00:00,Oak Street,227.0,109.0,157.3,41.9032,-87.6235,2018-08-24,00:00:00
20519,6185.0,2018-06-01 00:00:00,Oakwood,1350.0,343.0,680.5,41.8211,-87.5976,2018-06-01,00:00:00
20526,5951.0,2018-05-25 12:07:00,Foster,633.0,26.0,128.3,41.9785,-87.6515,2018-05-25,12:07:00
20528,5592.0,2017-08-28 00:00:00,Humboldt,4503.0,38.0,413.7,41.90643,-87.703717,2017-08-28,00:00:00
20530,1905.0,2016-08-17 15:48:00,12th Street,32.0,5.0,12.6,41.8638,-87.6083,2016-08-17,15:48:00
20535,3839.0,2017-07-08 00:00:00,Montrose,961.0,866.0,912.3,41.9655,-87.6385,2017-07-08,00:00:00
20542,7451.0,2018-07-02 00:00:00,Margaret T Burroughs (31st),67.0,10.0,25.9,41.8393,-87.6072,2018-07-02,00:00:00
20544,2974.0,2017-06-17 00:00:00,Rogers,69.0,73.0,71.0,42.0213,-87.6666,2017-06-17,00:00:00
20545,10416.0,2019-05-29 11:48:00,Rogers,247.0,118.0,170.7,42.0213,-87.6666,2019-05-29,11:48:00
20546,6866.0,2018-06-19 00:00:00,South Shore,279.0,413.0,339.5,41.7689,-87.5636,2018-06-19,00:00:00
20548,9333.0,2018-08-14 00:00:00,Foster,160.0,282.0,212.4,41.9785,-87.6515,2018-08-14,00:00:00
20551,1422.0,2016-07-23 12:24:00,North Avenue,65.0,53.0,58.7,41.9148,-87.6273,2016-07-23,12:24:00
20556,566.0,2016-06-01 12:51:00,12th Street,954.0,14.0,115.6,41.8638,-87.6083,2016-06-01,12:51:00
20557,7123.0,2018-06-24 00:00:00,Ohio Street,44.0,125.0,74.2,41.8935,-87.6152,2018-06-24,00:00:00
20558,7239.0,2018-06-26 00:00:00,Osterman,106.0,21.0,47.2,41.9877,-87.6545,2018-06-26,00:00:00
20561,6206.0,2018-06-01 00:00:00,Rogers,244.0,3661.0,945.1,42.0213,-87.6666,2018-06-01,00:00:00
20566,8366.0,2018-07-23 00:00:00,63rd Street,178.0,186.0,182.0,41.7827,-87.5748,2018-07-23,00:00:00
20571,6997.0,2018-06-21 00:00:00,Rogers,168.0,210.0,187.8,42.0213,-87.6666,2018-06-21,00:00:00
20577,3566.0,2017-06-30 00:00:00,Humboldt,2275.0,2973.0,2600.7,41.90643,-87.703717,2017-06-30,00:00:00
20581,6276.0,2018-06-05 11:43:00,Ohio Street,410.0,715.0,541.4,41.8935,-87.6152,2018-06-05,11:43:00
20583,5742.0,2017-09-02 00:00:00,Howard,650.0,283.0,428.9,42.0188,-87.6663,2017-09-02,00:00:00
20585,266.0,2015-06-26 00:00:00,Rainbow,14.5,355.2,72.0,41.758,-87.551,2015-06-26,00:00:00
20589,7367.0,2018-06-29 00:00:00,Oakwood,32.0,68.0,46.6,41.8211,-87.5976,2018-06-29,00:00:00
20595,68.0,2015-06-12 00:00:00,Rainbow,437.1,24.8,104.0,41.758,-87.551,2015-06-12,00:00:00
20597,177.0,2015-08-25 00:00:00,Montrose,86.4,995.6,293.0,41.9655,-87.6385,2015-08-25,00:00:00
20605,4653.0,2017-08-01 00:00:00,Ohio Street,29.0,123.0,59.7,41.8935,-87.6152,2017-08-01,00:00:00
20616,9326.0,2018-08-14 00:00:00,South Shore,398.0,541.0,464.0,41.7689,-87.5636,2018-08-14,00:00:00
20619,5467.0,2017-08-24 00:00:00,57th Street,62.0,50.0,55.7,41.7911,-87.5797,2017-08-24,00:00:00
20622,6690.0,2018-06-14 11:47:00,Montrose,616.0,377.0,481.9,41.9655,-87.6385,2018-06-14,11:47:00
20628,7328.0,2018-06-28 00:00:00,Ohio Street,1174.0,878.0,1015.3,41.8935,-87.6152,2018-06-28,00:00:00
20632,785.0,2016-06-16 12:04:00,63rd Street,80.0,70.0,74.8,41.7827,-87.5748,2016-06-16,12:04:00
20637,5132.0,2017-08-15 00:00:00,Osterman,132.0,39.0,71.7,41.9877,-87.6545,2017-08-15,00:00:00
20640,7673.0,2018-07-07 00:00:00,Calumet,1915.0,4360.0,2889.5,41.7142,-87.5299,2018-07-07,00:00:00
20643,9898.0,2018-08-26 00:00:00,Margaret T Burroughs (31st),8.0,100.0,28.3,41.8393,-87.6072,2018-08-26,00:00:00
20646,2913.0,2017-06-15 00:00:00,North Avenue,103.0,46.0,68.8,41.9148,-87.6273,2017-06-15,00:00:00
20651,9572.0,2018-08-19 00:00:00,Hartigan (Albion),1186.0,1245.0,1215.1,42.0027,-87.6564,2018-08-19,00:00:00
20653,140.0,2015-08-27 00:00:00,63rd Street,151.9,11.2,41.0,41.7827,-87.5748,2015-08-27,00:00:00
